step,lang_loss,tri_loss,lr,entropy,dead_bits,elapsed_s
25101,0.9924,0.0000,0.000151,0.9859,0,4302
25151,1.0573,0.0000,0.000151,0.9859,0,4310
25201,0.9705,0.0000,0.000150,0.9837,0,4319
25251,1.0317,0.0000,0.000150,0.9853,0,4327
25301,1.0087,0.0000,0.000150,0.9859,0,4336
25351,1.0149,0.0000,0.000149,0.9869,0,4345
25401,1.0093,0.0000,0.000149,0.9874,0,4353
25451,0.9893,0.0000,0.000148,0.9857,0,4362
25501,0.9992,0.0000,0.000148,0.9870,0,4370
25551,1.0367,0.0000,0.000147,0.9849,0,4379
25601,0.9914,0.0000,0.000147,0.9850,0,4387
25651,1.0283,0.0000,0.000146,0.9863,0,4396
25701,1.0229,0.0000,0.000146,0.9858,0,4405
25751,1.0313,0.0000,0.000145,0.9856,0,4413
25801,0.9643,0.0000,0.000145,0.9848,0,4422
25851,1.0312,0.0000,0.000144,0.9850,0,4430
25901,0.9859,0.0000,0.000144,0.9861,0,4439
25951,0.9789,0.0000,0.000143,0.9859,0,4447
26001,0.9988,0.0000,0.000143,0.9866,0,4456
26051,0.9788,0.0000,0.000142,0.9858,0,4465
26101,1.0124,0.0000,0.000142,0.9832,0,4473
26151,0.9677,0.0000,0.000141,0.9851,0,4482
26201,0.9916,0.0000,0.000141,0.9858,0,4490
26251,0.9978,0.0000,0.000140,0.9854,0,4499
26301,0.9773,0.0000,0.000140,0.9847,0,4507
26351,0.9683,0.0000,0.000140,0.9849,0,4516
26401,0.9862,0.0000,0.000139,0.9860,0,4524
26451,0.9875,0.0000,0.000139,0.9859,0,4533
26501,1.0113,0.0000,0.000138,0.9842,0,4542
26551,1.0109,0.0000,0.000138,0.9847,0,4550
26601,0.9835,0.0000,0.000137,0.9870,0,4559
26651,0.9338,0.0000,0.000137,0.9862,0,4567
26701,1.0120,0.0000,0.000136,0.9861,0,4576
26751,1.0055,0.0000,0.000136,0.9857,0,4584
26801,0.9926,0.0000,0.000135,0.9857,0,4593
26851,0.9581,0.0000,0.000135,0.9854,0,4602
26901,0.9398,0.0000,0.000134,0.9867,0,4610
26951,0.9555,0.0000,0.000134,0.9868,0,4619
27001,0.9661,0.0000,0.000133,0.9864,0,4627
27051,0.9768,0.0000,0.000133,0.9870,0,4636
27101,0.9918,0.0000,0.000132,0.9865,0,4644
27151,0.9781,0.0000,0.000132,0.9858,0,4653
27201,0.9840,0.0000,0.000131,0.9842,0,4662
27251,0.9342,0.0000,0.000131,0.9870,0,4670
27301,0.9695,0.0000,0.000131,0.9852,0,4679
27351,0.9926,0.0000,0.000130,0.9863,0,4687
27401,0.9757,0.0000,0.000130,0.9873,0,4696
27451,0.9703,0.0000,0.000129,0.9856,0,4704
27501,0.9639,0.0000,0.000129,0.9843,0,4713
27551,0.9484,0.0000,0.000128,0.9860,0,4722
27601,0.9788,0.0000,0.000128,0.9850,0,4730
27651,0.9248,0.0000,0.000127,0.9872,0,4739
27701,0.9785,0.0000,0.000127,0.9858,0,4747
27751,0.9874,0.0000,0.000126,0.9869,0,4756
27801,0.9683,0.0000,0.000126,0.9848,0,4764
27851,0.9358,0.0000,0.000125,0.9859,0,4773
27901,0.9611,0.0000,0.000125,0.9846,0,4781
27951,0.9596,0.0000,0.000124,0.9854,0,4790
28001,0.9714,0.0000,0.000124,0.9857,0,4799
28051,0.9958,0.0000,0.000123,0.9870,0,4807
28101,0.9356,0.0000,0.000123,0.9858,0,4816
28151,0.9260,0.0000,0.000123,0.9868,0,4824
28201,0.9822,0.0000,0.000122,0.9840,0,4833
28251,0.9469,0.0000,0.000122,0.9856,0,4841
28301,0.9625,0.0000,0.000121,0.9857,0,4850
28351,0.9710,0.0000,0.000121,0.9851,0,4859
28401,0.9690,0.0000,0.000120,0.9864,0,4867
28451,0.9178,0.0000,0.000120,0.9855,0,4876
28501,0.9556,0.0000,0.000119,0.9855,0,4884
28551,0.9608,0.0000,0.000119,0.9869,0,4893
28601,0.9931,0.0000,0.000118,0.9877,0,4901
28651,1.0202,0.0000,0.000118,0.9858,0,4910
28701,0.9243,0.0000,0.000117,0.9855,0,4919
28751,0.9320,0.0000,0.000117,0.9870,0,4927
28801,0.9456,0.0000,0.000116,0.9866,0,4936
28851,0.9430,0.0000,0.000116,0.9864,0,4944
28901,0.9640,0.0000,0.000116,0.9870,0,4953
28951,0.9228,0.0000,0.000115,0.9855,0,4961
29001,0.9741,0.0000,0.000115,0.9874,0,4970
29051,0.9347,0.0000,0.000114,0.9858,0,4978
29101,0.9387,0.0000,0.000114,0.9878,0,4987
29151,0.9424,0.0000,0.000113,0.9869,0,4996
29201,0.9508,0.0000,0.000113,0.9876,0,5004
29251,0.9111,0.0000,0.000112,0.9872,0,5013
29301,0.9150,0.0000,0.000112,0.9863,0,5021
29351,0.9461,0.0000,0.000111,0.9861,0,5030
29401,0.9435,0.0000,0.000111,0.9857,0,5038
29451,0.9422,0.0000,0.000110,0.9864,0,5047
29501,0.9389,0.0000,0.000110,0.9866,0,5056
29551,0.9655,0.0000,0.000110,0.9874,0,5064
29601,1.0040,0.0000,0.000109,0.9874,0,5073
29651,0.9554,0.0000,0.000109,0.9872,0,5081
29701,0.9233,0.0000,0.000108,0.9859,0,5090
29751,0.9443,0.0000,0.000108,0.9871,0,5098
29801,0.9044,0.0000,0.000107,0.9870,0,5107
29851,0.8980,0.0000,0.000107,0.9872,0,5116
29901,0.9341,0.0000,0.000106,0.9863,0,5124
29951,0.9039,0.0000,0.000106,0.9853,0,5133
30001,0.9394,0.0000,0.000105,0.9850,0,5141
30051,0.9602,0.0000,0.000105,0.9856,0,5150
30101,0.8782,0.0000,0.000105,0.9868,0,5158
30151,0.9420,0.0000,0.000104,0.9870,0,5167
30201,0.9201,0.0000,0.000104,0.9869,0,5175
30251,0.9470,0.0000,0.000103,0.9869,0,5184
30301,0.9250,0.0000,0.000103,0.9859,0,5193
30351,0.9362,0.0000,0.000102,0.9868,0,5201
30401,0.9518,0.0000,0.000102,0.9874,0,5210
30451,0.9186,0.0000,0.000101,0.9855,0,5218
30501,0.9717,0.0000,0.000101,0.9856,0,5227
30551,0.9225,0.0000,0.000100,0.9880,0,5235
30601,0.9475,0.0000,0.000100,0.9868,0,5244
30651,0.8590,0.0000,0.000100,0.9864,0,5253
30701,0.9064,0.0000,0.000099,0.9869,0,5261
30751,0.9297,0.0000,0.000099,0.9869,0,5270
30801,0.9158,0.0000,0.000098,0.9869,0,5278
30851,0.9313,0.0000,0.000098,0.9868,0,5287
30901,0.9435,0.0000,0.000097,0.9875,0,5295
30951,0.9113,0.0000,0.000097,0.9878,0,5304
31001,0.8944,0.0000,0.000096,0.9867,0,5313
31051,0.9218,0.0000,0.000096,0.9886,0,5321
31101,0.9280,0.0000,0.000096,0.9871,0,5330
31151,0.9115,0.0000,0.000095,0.9866,0,5338
31201,0.9446,0.0000,0.000095,0.9871,0,5347
31251,0.9317,0.0000,0.000094,0.9857,0,5355
31301,0.8891,0.0000,0.000094,0.9866,0,5364
31351,0.9188,0.0000,0.000093,0.9880,0,5372
31401,0.9014,0.0000,0.000093,0.9864,0,5381
31451,0.9584,0.0000,0.000092,0.9869,0,5390
31501,0.8942,0.0000,0.000092,0.9874,0,5398
31551,0.9351,0.0000,0.000092,0.9868,0,5407
31601,0.8905,0.0000,0.000091,0.9871,0,5415
31651,0.8672,0.0000,0.000091,0.9868,0,5424
31701,0.9155,0.0000,0.000090,0.9867,0,5432
31751,0.9150,0.0000,0.000090,0.9862,0,5441
31801,0.8919,0.0000,0.000089,0.9867,0,5450
31851,0.8665,0.0000,0.000089,0.9869,0,5458
31901,0.8655,0.0000,0.000089,0.9883,0,5467
31951,0.8901,0.0000,0.000088,0.9871,0,5475
32001,0.9076,0.0000,0.000088,0.9860,0,5484
32051,0.8739,0.0000,0.000087,0.9864,0,5492
32101,0.8777,0.0000,0.000087,0.9867,0,5501
32151,0.9072,0.0000,0.000086,0.9867,0,5510
32201,0.9195,0.0000,0.000086,0.9874,0,5518
32251,0.9074,0.0000,0.000086,0.9866,0,5527
32301,0.9334,0.0000,0.000085,0.9868,0,5535
32351,0.9119,0.0000,0.000085,0.9860,0,5544
32401,0.9010,0.0000,0.000084,0.9882,0,5552
32451,0.8798,0.0000,0.000084,0.9864,0,5561
32501,0.8555,0.0000,0.000083,0.9871,0,5569
32551,0.9291,0.0000,0.000083,0.9865,0,5578
32601,0.9339,0.0000,0.000083,0.9876,0,5587
32651,0.9056,0.0000,0.000082,0.9870,0,5595
32701,0.8620,0.0000,0.000082,0.9863,0,5604
32751,0.8694,0.0000,0.000081,0.9870,0,5612
32801,0.9131,0.0000,0.000081,0.9870,0,5621
32851,0.9122,0.0000,0.000080,0.9850,0,5629
32901,0.8895,0.0000,0.000080,0.9869,0,5638
32951,0.8804,0.0000,0.000080,0.9877,0,5647
33001,0.8895,0.0000,0.000079,0.9887,0,5655
33051,0.9521,0.0000,0.000079,0.9871,0,5664
33101,0.8663,0.0000,0.000078,0.9868,0,5672
33151,0.8423,0.0000,0.000078,0.9875,0,5681
33201,0.8789,0.0000,0.000077,0.9871,0,5689
33251,0.8962,0.0000,0.000077,0.9871,0,5698
33301,0.8665,0.0000,0.000077,0.9870,0,5707
33351,0.8618,0.0000,0.000076,0.9874,0,5715
33401,0.9035,0.0000,0.000076,0.9878,0,5724
33451,0.8666,0.0000,0.000075,0.9885,0,5732
33501,0.9194,0.0000,0.000075,0.9876,0,5741
33551,0.8753,0.0000,0.000075,0.9864,0,5749
33601,0.8400,0.0000,0.000074,0.9866,0,5758
33651,0.9136,0.0000,0.000074,0.9874,0,5767
33701,0.8993,0.0000,0.000073,0.9867,0,5775
33751,0.8446,0.0000,0.000073,0.9872,0,5784
33801,0.8699,0.0000,0.000073,0.9875,0,5792
33851,0.8828,0.0000,0.000072,0.9876,0,5801
33901,0.8797,0.0000,0.000072,0.9880,0,5809
33951,0.8660,0.0000,0.000071,0.9873,0,5818
34001,0.8943,0.0000,0.000071,0.9872,0,5826
34051,0.8643,0.0000,0.000071,0.9875,0,5835
34101,0.8801,0.0000,0.000070,0.9866,0,5844
34151,0.8568,0.0000,0.000070,0.9862,0,5852
34201,0.8677,0.0000,0.000069,0.9867,0,5861
34251,0.8381,0.0000,0.000069,0.9873,0,5869
34301,0.8506,0.0000,0.000069,0.9863,0,5878
34351,0.8735,0.0000,0.000068,0.9874,0,5886
34401,0.8538,0.0000,0.000068,0.9877,0,5895
34451,0.8751,0.0000,0.000067,0.9878,0,5904
34501,0.8786,0.0000,0.000067,0.9871,0,5912
34551,0.8651,0.0000,0.000067,0.9863,0,5921
34601,0.8708,0.0000,0.000066,0.9873,0,5929
34651,0.8762,0.0000,0.000066,0.9861,0,5938
34701,0.8962,0.0000,0.000065,0.9884,0,5946
34751,0.8792,0.0000,0.000065,0.9875,0,5955
34801,0.8718,0.0000,0.000065,0.9868,0,5964
34851,0.8519,0.0000,0.000064,0.9884,0,5972
34901,0.8742,0.0000,0.000064,0.9870,0,5981
34951,0.8390,0.0000,0.000063,0.9868,0,5989
35001,0.8793,0.0000,0.000063,0.9876,0,5998
35051,0.8936,0.0000,0.000063,0.9879,0,6006
35101,0.8611,0.0000,0.000062,0.9873,0,6015
35151,0.8711,0.0000,0.000062,0.9855,0,6024
35201,0.8647,0.0000,0.000061,0.9880,0,6032
35251,0.8462,0.0000,0.000061,0.9877,0,6041
35301,0.8157,0.0000,0.000061,0.9877,0,6049
35351,0.8467,0.0000,0.000060,0.9882,0,6058
35401,0.8802,0.0000,0.000060,0.9876,0,6066
35451,0.8511,0.0000,0.000060,0.9874,0,6075
35501,0.8831,0.0000,0.000059,0.9868,0,6083
35551,0.8164,0.0000,0.000059,0.9891,0,6092
35601,0.8127,0.0000,0.000058,0.9881,0,6101
35651,0.8789,0.0000,0.000058,0.9871,0,6109
35701,0.8544,0.0000,0.000058,0.9878,0,6118
35751,0.8366,0.0000,0.000057,0.9867,0,6126
35801,0.8374,0.0000,0.000057,0.9881,0,6135
35851,0.8590,0.0000,0.000057,0.9869,0,6143
35901,0.8463,0.0000,0.000056,0.9868,0,6152
35951,0.8578,0.0000,0.000056,0.9871,0,6161
36001,0.8529,0.0000,0.000055,0.9876,0,6169
36051,0.8643,0.0000,0.000055,0.9868,0,6178
36101,0.8667,0.0000,0.000055,0.9870,0,6186
36151,0.8146,0.0000,0.000054,0.9871,0,6195
36201,0.8749,0.0000,0.000054,0.9882,0,6203
36251,0.8418,0.0000,0.000054,0.9885,0,6212
36301,0.8877,0.0000,0.000053,0.9883,0,6221
36351,0.8545,0.0000,0.000053,0.9893,0,6229
36401,0.9145,0.0000,0.000052,0.9878,0,6238
36451,0.8667,0.0000,0.000052,0.9874,0,6246
36501,0.8824,0.0000,0.000052,0.9875,0,6255
36551,0.8447,0.0000,0.000051,0.9878,0,6263
36601,0.8640,0.0000,0.000051,0.9870,0,6272
36651,0.8700,0.0000,0.000051,0.9875,0,6280
36701,0.8460,0.0000,0.000050,0.9873,0,6289
36751,0.8684,0.0000,0.000050,0.9877,0,6298
36801,0.8196,0.0000,0.000050,0.9875,0,6306
36851,0.8381,0.0000,0.000049,0.9873,0,6315
36901,0.8229,0.0000,0.000049,0.9881,0,6323
36951,0.8345,0.0000,0.000049,0.9872,0,6332
37001,0.8482,0.0000,0.000048,0.9866,0,6340
37051,0.8420,0.0000,0.000048,0.9881,0,6349
37101,0.8555,0.0000,0.000048,0.9876,0,6358
37151,0.8106,0.0000,0.000047,0.9889,0,6366
37201,0.8347,0.0000,0.000047,0.9876,0,6375
37251,0.8448,0.0000,0.000046,0.9884,0,6383
37301,0.8417,0.0000,0.000046,0.9878,0,6392
37351,0.8779,0.0000,0.000046,0.9892,0,6400
37401,0.8358,0.0000,0.000045,0.9871,0,6409
37451,0.8663,0.0000,0.000045,0.9867,0,6418
37501,0.8648,0.0000,0.000045,0.9874,0,6426
37551,0.9093,0.0000,0.000044,0.9876,0,6435
37601,0.8374,0.0000,0.000044,0.9870,0,6443
37651,0.8442,0.0000,0.000044,0.9887,0,6452
37701,0.8435,0.0000,0.000043,0.9880,0,6460
37751,0.7886,0.0000,0.000043,0.9864,0,6469
37801,0.8297,0.0000,0.000043,0.9881,0,6477
37851,0.8451,0.0000,0.000042,0.9882,0,6486
37901,0.8042,0.0000,0.000042,0.9872,0,6495
37951,0.8418,0.0000,0.000042,0.9867,0,6503
38001,0.8386,0.0000,0.000041,0.9874,0,6512
38051,0.8335,0.0000,0.000041,0.9876,0,6520
38101,0.8360,0.0000,0.000041,0.9888,0,6529
38151,0.8035,0.0000,0.000040,0.9872,0,6537
38201,0.8688,0.0000,0.000040,0.9878,0,6546
38251,0.8190,0.0000,0.000040,0.9874,0,6555
38301,0.8606,0.0000,0.000039,0.9876,0,6563
38351,0.8542,0.0000,0.000039,0.9877,0,6572
38401,0.8852,0.0000,0.000039,0.9870,0,6580
38451,0.8618,0.0000,0.000039,0.9875,0,6589
38501,0.8264,0.0000,0.000038,0.9869,0,6597
38551,0.8133,0.0000,0.000038,0.9882,0,6606
38601,0.8781,0.0000,0.000038,0.9883,0,6615
38651,0.8389,0.0000,0.000037,0.9884,0,6623
38701,0.8547,0.0000,0.000037,0.9877,0,6632
38751,0.8339,0.0000,0.000037,0.9890,0,6640
38801,0.8244,0.0000,0.000036,0.9876,0,6649
38851,0.8051,0.0000,0.000036,0.9884,0,6657
38901,0.8852,0.0000,0.000036,0.9878,0,6666
38951,0.7770,0.0000,0.000035,0.9873,0,6674
39001,0.8022,0.0000,0.000035,0.9888,0,6683
39051,0.8187,0.0000,0.000035,0.9888,0,6692
39101,0.8071,0.0000,0.000034,0.9891,0,6700
39151,0.8252,0.0000,0.000034,0.9887,0,6709
39201,0.8169,0.0000,0.000034,0.9892,0,6717
39251,0.8242,0.0000,0.000034,0.9875,0,6726
39301,0.8287,0.0000,0.000033,0.9868,0,6734
39351,0.8199,0.0000,0.000033,0.9884,0,6743
39401,0.8118,0.0000,0.000033,0.9885,0,6752
39451,0.8501,0.0000,0.000032,0.9877,0,6760
39501,0.8526,0.0000,0.000032,0.9891,0,6769
39551,0.8337,0.0000,0.000032,0.9881,0,6777
39601,0.8285,0.0000,0.000032,0.9890,0,6786
39651,0.7885,0.0000,0.000031,0.9882,0,6794
39701,0.7944,0.0000,0.000031,0.9866,0,6803
39751,0.8349,0.0000,0.000031,0.9882,0,6811
39801,0.8267,0.0000,0.000030,0.9884,0,6820
39851,0.8073,0.0000,0.000030,0.9883,0,6829
39901,0.8319,0.0000,0.000030,0.9877,0,6837
39951,0.8121,0.0000,0.000030,0.9878,0,6846
40001,0.8786,0.1601,0.000030,0.9880,0,6854
40051,0.8100,0.1483,0.000030,0.9881,0,6863
40101,0.8464,0.1180,0.000030,0.9902,0,6872
40151,0.8252,0.1500,0.000030,0.9886,0,6881
40201,0.8233,0.1636,0.000030,0.9878,0,6889
40251,0.8161,0.1449,0.000030,0.9882,0,6898
40301,0.7901,0.1610,0.000030,0.9878,0,6907
40351,0.8190,0.1387,0.000030,0.9895,0,6916
40401,0.8106,0.1242,0.000030,0.9906,0,6925
40451,0.8173,0.1227,0.000030,0.9902,0,6934
40501,0.8234,0.1112,0.000030,0.9915,0,6943
40551,0.7977,0.1211,0.000030,0.9903,0,6951
40601,0.8095,0.1105,0.000030,0.9910,0,6960
40651,0.8245,0.0984,0.000030,0.9919,0,6969
40701,0.8140,0.1125,0.000030,0.9909,0,6978
40751,0.8172,0.1046,0.000030,0.9922,0,6987
40801,0.8000,0.0978,0.000030,0.9923,0,6995
40851,0.7838,0.0944,0.000030,0.9925,0,7004
40901,0.8160,0.0943,0.000030,0.9924,0,7013
40951,0.8474,0.0754,0.000030,0.9938,0,7022
41001,0.7978,0.0852,0.000030,0.9935,0,7031
41051,0.8135,0.0885,0.000030,0.9931,0,7039
41101,0.8070,0.0825,0.000030,0.9933,0,7048
41151,0.8607,0.0814,0.000030,0.9940,0,7057
41201,0.8523,0.0636,0.000030,0.9951,0,7066
41251,0.8149,0.0613,0.000030,0.9949,0,7075
41301,0.7873,0.0593,0.000030,0.9950,0,7084
41351,0.7938,0.0719,0.000030,0.9944,0,7092
41401,0.7978,0.0592,0.000030,0.9951,0,7101
41451,0.8252,0.0559,0.000030,0.9955,0,7110
41501,0.8436,0.0594,0.000030,0.9956,0,7119
41551,0.8257,0.0511,0.000030,0.9960,0,7128
41601,0.8030,0.0570,0.000030,0.9957,0,7136
41651,0.8093,0.0468,0.000030,0.9964,0,7145
41701,0.8231,0.0494,0.000030,0.9961,0,7154
41751,0.8149,0.0454,0.000030,0.9965,0,7163
41801,0.8080,0.0507,0.000030,0.9961,0,7172
41851,0.8242,0.0501,0.000030,0.9962,0,7180
41901,0.8160,0.0474,0.000030,0.9965,0,7189
41951,0.8342,0.0469,0.000030,0.9965,0,7198
42001,0.8077,0.0463,0.000030,0.9966,0,7207
42051,0.8314,0.0443,0.000030,0.9967,0,7216
42101,0.8326,0.0448,0.000030,0.9971,0,7225
42151,0.8162,0.0398,0.000030,0.9974,0,7233
42201,0.8198,0.0421,0.000030,0.9968,0,7242
42251,0.7609,0.0398,0.000030,0.9970,0,7251
42301,0.8458,0.0426,0.000030,0.9972,0,7260
42351,0.8037,0.0461,0.000030,0.9968,0,7268
42401,0.8181,0.0340,0.000030,0.9977,0,7277
42451,0.8390,0.0339,0.000030,0.9977,0,7286
42501,0.7704,0.0372,0.000030,0.9973,0,7295
42551,0.8351,0.0353,0.000030,0.9975,0,7304
42601,0.8214,0.0371,0.000030,0.9977,0,7313
42651,0.8379,0.0371,0.000030,0.9977,0,7321
42701,0.8048,0.0407,0.000030,0.9971,0,7330
42751,0.8135,0.0371,0.000030,0.9976,0,7339
42801,0.8462,0.0355,0.000030,0.9978,0,7348
42851,0.8515,0.0344,0.000030,0.9979,0,7357
42901,0.8074,0.0404,0.000030,0.9973,0,7365
42951,0.8212,0.0363,0.000030,0.9974,0,7374
43001,0.8107,0.0348,0.000030,0.9980,0,7383
43051,0.8094,0.0363,0.000030,0.9977,0,7392
43101,0.7942,0.0372,0.000030,0.9977,0,7401
43151,0.8037,0.0336,0.000030,0.9978,0,7409
43201,0.8290,0.0372,0.000030,0.9980,0,7418
43251,0.8273,0.0337,0.000030,0.9981,0,7427
43301,0.8299,0.0299,0.000030,0.9985,0,7436
43351,0.7887,0.0329,0.000030,0.9979,0,7445
43401,0.8238,0.0326,0.000030,0.9981,0,7454
43451,0.7910,0.0335,0.000030,0.9977,0,7462
43501,0.8296,0.0295,0.000030,0.9984,0,7471
43551,0.8103,0.0327,0.000030,0.9982,0,7480
43601,0.8482,0.0312,0.000030,0.9984,0,7489
43651,0.8185,0.0306,0.000030,0.9983,0,7498
43701,0.8109,0.0272,0.000030,0.9988,0,7506
43751,0.8225,0.0306,0.000030,0.9984,0,7515
43801,0.8145,0.0303,0.000030,0.9984,0,7524
43851,0.8180,0.0299,0.000030,0.9985,0,7533
43901,0.8330,0.0309,0.000030,0.9984,0,7542
43951,0.7978,0.0310,0.000030,0.9987,0,7550
44001,0.7894,0.0325,0.000030,0.9983,0,7559
44051,0.8156,0.0341,0.000030,0.9981,0,7568
44101,0.8232,0.0326,0.000030,0.9983,0,7577
44151,0.8135,0.0303,0.000030,0.9984,0,7586
44201,0.8156,0.0277,0.000030,0.9986,0,7595
44251,0.8266,0.0296,0.000030,0.9983,0,7603
44301,0.7962,0.0304,0.000030,0.9986,0,7612
44351,0.8133,0.0295,0.000030,0.9983,0,7621
44401,0.7844,0.0302,0.000030,0.9984,0,7630
44451,0.8190,0.0277,0.000030,0.9986,0,7639
44501,0.8184,0.0292,0.000030,0.9984,0,7647
44551,0.7970,0.0301,0.000030,0.9983,0,7656
44601,0.7811,0.0303,0.000030,0.9983,0,7665
44651,0.7910,0.0300,0.000030,0.9985,0,7674
44701,0.8542,0.0280,0.000030,0.9986,0,7683
44751,0.8062,0.0289,0.000030,0.9987,0,7692
44801,0.8115,0.0320,0.000030,0.9983,0,7700
44851,0.7994,0.0296,0.000030,0.9987,0,7709
44901,0.8059,0.0284,0.000030,0.9987,0,7718
44951,0.7940,0.0278,0.000030,0.9989,0,7727
45001,0.8059,0.0288,0.000030,0.9988,0,7736
45051,0.7904,0.0294,0.000030,0.9989,0,7744
45101,0.7939,0.0285,0.000030,0.9986,0,7753
45151,0.8072,0.0280,0.000030,0.9988,0,7762
45201,0.8091,0.0305,0.000030,0.9984,0,7771
45251,0.7882,0.0283,0.000030,0.9988,0,7780
45301,0.8197,0.0276,0.000030,0.9986,0,7788
45351,0.7891,0.0266,0.000030,0.9987,0,7797
45401,0.7599,0.0288,0.000030,0.9985,0,7806
45451,0.8209,0.0277,0.000030,0.9988,0,7815
45501,0.7943,0.0288,0.000030,0.9987,0,7824
45551,0.8319,0.0261,0.000030,0.9991,0,7833
45601,0.7980,0.0274,0.000030,0.9990,0,7841
45651,0.7725,0.0274,0.000030,0.9987,0,7850
45701,0.8014,0.0281,0.000030,0.9988,0,7859
45751,0.7953,0.0294,0.000030,0.9986,0,7868
45801,0.8042,0.0274,0.000030,0.9989,0,7876
45851,0.7974,0.0297,0.000030,0.9987,0,7885
45901,0.7628,0.0286,0.000030,0.9989,0,7894
45951,0.7736,0.0300,0.000030,0.9986,0,7903
46001,0.7884,0.0256,0.000030,0.9992,0,7912
46051,0.8005,0.0265,0.000030,0.9987,0,7921
46101,0.8163,0.0262,0.000030,0.9990,0,7929
46151,0.8388,0.0274,0.000030,0.9989,0,7938
46201,0.7931,0.0279,0.000030,0.9989,0,7947
46251,0.8024,0.0293,0.000030,0.9988,0,7956
46301,0.7904,0.0256,0.000030,0.9989,0,7965
46351,0.8155,0.0301,0.000030,0.9988,0,7973
46401,0.7719,0.0294,0.000030,0.9986,0,7982
46451,0.7890,0.0267,0.000030,0.9992,0,7991
46501,0.7960,0.0284,0.000030,0.9989,0,8000
46551,0.7747,0.0259,0.000030,0.9990,0,8009
46601,0.7830,0.0270,0.000030,0.9990,0,8017
46651,0.8219,0.0271,0.000030,0.9989,0,8026
46701,0.7749,0.0268,0.000030,0.9991,0,8035
46751,0.8210,0.0267,0.000030,0.9989,0,8044
46801,0.8163,0.0274,0.000030,0.9990,0,8053
46851,0.7834,0.0255,0.000030,0.9990,0,8062
46901,0.7702,0.0257,0.000030,0.9990,0,8070
46951,0.7741,0.0250,0.000030,0.9990,0,8079
47001,0.8412,0.0260,0.000030,0.9990,0,8088
47051,0.7692,0.0259,0.000030,0.9990,0,8097
47101,0.7882,0.0274,0.000030,0.9990,0,8106
47151,0.7710,0.0275,0.000030,0.9987,0,8114
47201,0.8060,0.0284,0.000030,0.9989,0,8123
47251,0.8273,0.0253,0.000030,0.9991,0,8132
47301,0.7800,0.0261,0.000030,0.9989,0,8141
47351,0.7931,0.0260,0.000030,0.9989,0,8150
47401,0.7750,0.0248,0.000030,0.9989,0,8158
47451,0.7409,0.0275,0.000030,0.9989,0,8167
47501,0.8347,0.0264,0.000030,0.9989,0,8176
47551,0.7836,0.0254,0.000030,0.9991,0,8185
47601,0.7824,0.0290,0.000030,0.9989,0,8194
47651,0.8034,0.0254,0.000030,0.9989,0,8203
47701,0.8146,0.0248,0.000030,0.9991,0,8212
47751,0.7755,0.0244,0.000030,0.9990,0,8220
47801,0.7837,0.0272,0.000030,0.9990,0,8229
47851,0.8012,0.0262,0.000030,0.9989,0,8238
47901,0.8023,0.0244,0.000030,0.9992,0,8247
47951,0.7581,0.0270,0.000030,0.9990,0,8255
48001,0.8044,0.0260,0.000030,0.9990,0,8264
48051,0.7864,0.0258,0.000030,0.9991,0,8273
48101,0.7729,0.0255,0.000030,0.9988,0,8282
48151,0.7949,0.0247,0.000030,0.9990,0,8291
48201,0.8044,0.0260,0.000030,0.9989,0,8300
48251,0.7939,0.0253,0.000030,0.9991,0,8308
48301,0.8233,0.0255,0.000030,0.9991,0,8317
48351,0.8073,0.0256,0.000030,0.9989,0,8326
48401,0.7872,0.0259,0.000030,0.9992,0,8335
48451,0.8059,0.0230,0.000030,0.9991,0,8344
48501,0.8074,0.0246,0.000030,0.9990,0,8352
48551,0.7728,0.0249,0.000030,0.9992,0,8361
48601,0.7684,0.0250,0.000030,0.9992,0,8370
48651,0.7810,0.0249,0.000030,0.9990,0,8379
48701,0.8183,0.0241,0.000030,0.9992,0,8387
48751,0.8005,0.0225,0.000030,0.9992,0,8396
48801,0.8201,0.0257,0.000030,0.9992,0,8405
48851,0.7762,0.0232,0.000030,0.9991,0,8414
48901,0.7909,0.0243,0.000030,0.9994,0,8423
48951,0.7927,0.0244,0.000030,0.9993,0,8432
49001,0.8005,0.0252,0.000030,0.9992,0,8441
49051,0.8061,0.0260,0.000030,0.9991,0,8449
49101,0.7558,0.0248,0.000030,0.9991,0,8458
49151,0.7914,0.0245,0.000030,0.9993,0,8467
49201,0.7823,0.0251,0.000030,0.9992,0,8476
49251,0.7747,0.0234,0.000030,0.9992,0,8485
49301,0.8107,0.0260,0.000030,0.9992,0,8493
49351,0.8163,0.0238,0.000030,0.9992,0,8502
49401,0.7759,0.0252,0.000030,0.9991,0,8511
49451,0.8061,0.0264,0.000030,0.9991,0,8520
49501,0.7954,0.0238,0.000030,0.9993,0,8529
49551,0.7558,0.0239,0.000030,0.9992,0,8537
49601,0.7928,0.0241,0.000030,0.9992,0,8546
49651,0.7645,0.0256,0.000030,0.9991,0,8555
49701,0.7904,0.0262,0.000030,0.9989,0,8564
49751,0.7694,0.0249,0.000030,0.9991,0,8573
49801,0.7836,0.0252,0.000030,0.9992,0,8582
49851,0.7729,0.0237,0.000030,0.9993,0,8590
49901,0.8275,0.0230,0.000030,0.9994,0,8599
49951,0.8038,0.0238,0.000030,0.9992,0,8608
