step,loss,tri_loss,lr,elapsed_s
141,5.132369,0.000000,0.00008460,25.3
142,5.059776,0.000000,0.00008520,25.4
143,5.019170,0.000000,0.00008580,25.6
144,5.024436,0.000000,0.00008640,25.8
145,5.055186,0.000000,0.00008700,26.0
146,5.037771,0.000000,0.00008760,26.1
147,5.003675,0.000000,0.00008820,26.3
148,4.993612,0.000000,0.00008880,26.5
149,4.941407,0.000000,0.00008940,26.6
150,4.978795,0.000000,0.00009000,26.8
151,4.937542,0.000000,0.00009060,27.0
152,4.964953,0.000000,0.00009120,27.2
153,4.929212,0.000000,0.00009180,27.3
154,4.978431,0.000000,0.00009240,27.5
155,4.953745,0.000000,0.00009300,27.7
156,4.878224,0.000000,0.00009360,27.9
157,4.896894,0.000000,0.00009420,28.0
158,4.946712,0.000000,0.00009480,28.2
159,4.937241,0.000000,0.00009540,28.4
160,4.907563,0.000000,0.00009600,28.5
161,4.869674,0.000000,0.00009660,28.7
162,4.908390,0.000000,0.00009720,28.9
163,4.858314,0.000000,0.00009780,29.1
164,4.804211,0.000000,0.00009840,29.2
165,4.833501,0.000000,0.00009900,29.4
166,4.880792,0.000000,0.00009960,29.6
167,4.750259,0.000000,0.00010020,29.8
168,4.800113,0.000000,0.00010080,29.9
169,4.777928,0.000000,0.00010140,30.1
170,4.814350,0.000000,0.00010200,30.3
171,4.712975,0.000000,0.00010260,30.5
172,4.731248,0.000000,0.00010320,30.6
173,4.725904,0.000000,0.00010380,30.8
174,4.749091,0.000000,0.00010440,31.0
175,4.632665,0.000000,0.00010500,31.1
176,4.778989,0.000000,0.00010560,31.3
177,4.722135,0.000000,0.00010620,31.5
178,4.680374,0.000000,0.00010680,31.7
179,4.703454,0.000000,0.00010740,31.8
180,4.704087,0.000000,0.00010800,32.0
181,4.681639,0.000000,0.00010860,32.2
182,4.703207,0.000000,0.00010920,32.4
183,4.715701,0.000000,0.00010980,32.5
184,4.658577,0.000000,0.00011040,32.7
185,4.661055,0.000000,0.00011100,32.9
186,4.677985,0.000000,0.00011160,33.0
187,4.570032,0.000000,0.00011220,33.2
188,4.575268,0.000000,0.00011280,33.4
189,4.635460,0.000000,0.00011340,33.6
190,4.628101,0.000000,0.00011400,33.7
191,4.651437,0.000000,0.00011460,33.9
192,4.558510,0.000000,0.00011520,34.1
193,4.598109,0.000000,0.00011580,34.3
194,4.564459,0.000000,0.00011640,34.4
195,4.527938,0.000000,0.00011700,34.6
196,4.503056,0.000000,0.00011760,34.8
197,4.498242,0.000000,0.00011820,35.0
198,4.525320,0.000000,0.00011880,35.1
199,4.461204,0.000000,0.00011940,35.3
200,4.501709,0.000000,0.00012000,35.5
201,4.444918,0.000000,0.00012060,35.6
202,4.509399,0.000000,0.00012120,35.8
203,4.484640,0.000000,0.00012180,36.0
204,4.595409,0.000000,0.00012240,36.2
205,4.483919,0.000000,0.00012300,36.3
206,4.491734,0.000000,0.00012360,36.5
207,4.427349,0.000000,0.00012420,36.7
208,4.438495,0.000000,0.00012480,36.9
209,4.449193,0.000000,0.00012540,37.0
210,4.459850,0.000000,0.00012600,37.2
211,4.401776,0.000000,0.00012660,37.4
212,4.384237,0.000000,0.00012720,37.6
213,4.470694,0.000000,0.00012780,37.7
214,4.407623,0.000000,0.00012840,37.9
215,4.363929,0.000000,0.00012900,38.1
216,4.412737,0.000000,0.00012960,38.2
217,4.392124,0.000000,0.00013020,38.4
218,4.345250,0.000000,0.00013080,38.6
219,4.476571,0.000000,0.00013140,38.8
220,4.365046,0.000000,0.00013200,38.9
221,4.347841,0.000000,0.00013260,39.1
222,4.425530,0.000000,0.00013320,39.3
223,4.328602,0.000000,0.00013380,39.5
224,4.393444,0.000000,0.00013440,39.6
225,4.328354,0.000000,0.00013500,39.8
226,4.301981,0.000000,0.00013560,40.0
227,4.344586,0.000000,0.00013620,40.2
228,4.345209,0.000000,0.00013680,40.3
229,4.333430,0.000000,0.00013740,40.5
230,4.296538,0.000000,0.00013800,40.7
231,4.316841,0.000000,0.00013860,40.8
232,4.315872,0.000000,0.00013920,41.0
233,4.324328,0.000000,0.00013980,41.2
234,4.367998,0.000000,0.00014040,41.4
235,4.316226,0.000000,0.00014100,41.5
236,4.323783,0.000000,0.00014160,41.7
237,4.311131,0.000000,0.00014220,41.9
238,4.313046,0.000000,0.00014280,42.1
239,4.276896,0.000000,0.00014340,42.2
240,4.299449,0.000000,0.00014400,42.4
241,4.248667,0.000000,0.00014460,42.6
242,4.291604,0.000000,0.00014520,42.7
243,4.232224,0.000000,0.00014580,42.9
244,4.188441,0.000000,0.00014640,43.1
245,4.153515,0.000000,0.00014700,43.3
246,4.224820,0.000000,0.00014760,43.4
247,4.269610,0.000000,0.00014820,43.6
248,4.229643,0.000000,0.00014880,43.8
249,4.204701,0.000000,0.00014940,44.0
250,4.224212,0.000000,0.00015000,44.1
251,4.243364,0.000000,0.00015060,44.3
252,4.222858,0.000000,0.00015120,44.5
253,4.164555,0.000000,0.00015180,44.7
254,4.252745,0.000000,0.00015240,44.8
255,4.146258,0.000000,0.00015300,45.0
256,4.175007,0.000000,0.00015360,45.2
257,4.229787,0.000000,0.00015420,45.3
258,4.176958,0.000000,0.00015480,45.5
259,4.153397,0.000000,0.00015540,45.7
260,4.173075,0.000000,0.00015600,45.9
261,4.123879,0.000000,0.00015660,46.0
262,4.114824,0.000000,0.00015720,46.2
263,4.099248,0.000000,0.00015780,46.4
264,4.064538,0.000000,0.00015840,46.6
265,4.111587,0.000000,0.00015900,46.7
266,4.099990,0.000000,0.00015960,46.9
267,4.198631,0.000000,0.00016020,47.1
268,4.113304,0.000000,0.00016080,47.3
269,4.062674,0.000000,0.00016140,47.4
270,4.104481,0.000000,0.00016200,47.6
271,4.123114,0.000000,0.00016260,47.8
272,4.062459,0.000000,0.00016320,47.9
273,4.073470,0.000000,0.00016380,48.1
274,4.136639,0.000000,0.00016440,48.3
275,4.084557,0.000000,0.00016500,48.5
276,4.104368,0.000000,0.00016560,48.6
277,4.090085,0.000000,0.00016620,48.8
278,4.117773,0.000000,0.00016680,49.0
279,4.084505,0.000000,0.00016740,49.2
280,4.149053,0.000000,0.00016800,49.3
281,4.026804,0.000000,0.00016860,49.5
282,4.152041,0.000000,0.00016920,49.7
283,4.076390,0.000000,0.00016980,49.8
284,4.112906,0.000000,0.00017040,50.0
285,4.110490,0.000000,0.00017100,50.2
286,4.040486,0.000000,0.00017160,50.4
287,4.069650,0.000000,0.00017220,50.5
288,4.100471,0.000000,0.00017280,50.7
289,4.041132,0.000000,0.00017340,50.9
290,4.059385,0.000000,0.00017400,51.1
291,4.018569,0.000000,0.00017460,51.2
292,4.051445,0.000000,0.00017520,51.4
293,4.040947,0.000000,0.00017580,51.6
294,3.949465,0.000000,0.00017640,51.8
295,4.013897,0.000000,0.00017700,51.9
296,4.058146,0.000000,0.00017760,52.1
297,3.980428,0.000000,0.00017820,52.3
298,4.113846,0.000000,0.00017880,52.4
299,4.030888,0.000000,0.00017940,52.6
300,4.009603,0.000000,0.00018000,52.8
301,4.073384,0.000000,0.00018060,53.0
302,4.042799,0.000000,0.00018120,53.1
303,4.019621,0.000000,0.00018180,53.3
304,4.017667,0.000000,0.00018240,53.5
305,4.089901,0.000000,0.00018300,53.7
306,4.036904,0.000000,0.00018360,53.8
307,3.951648,0.000000,0.00018420,54.0
308,4.023991,0.000000,0.00018480,54.2
309,3.994048,0.000000,0.00018540,54.4
310,3.939219,0.000000,0.00018600,54.5
311,4.014171,0.000000,0.00018660,54.7
312,3.996187,0.000000,0.00018720,54.9
313,4.014407,0.000000,0.00018780,55.0
314,3.949274,0.000000,0.00018840,55.2
315,3.981729,0.000000,0.00018900,55.4
316,3.948272,0.000000,0.00018960,55.6
317,3.963517,0.000000,0.00019020,55.7
318,3.945478,0.000000,0.00019080,55.9
319,3.974847,0.000000,0.00019140,56.1
320,3.948406,0.000000,0.00019200,56.3
321,3.987769,0.000000,0.00019260,56.4
322,3.973666,0.000000,0.00019320,56.6
323,3.898992,0.000000,0.00019380,56.8
324,3.997822,0.000000,0.00019440,57.0
325,3.905800,0.000000,0.00019500,57.1
326,3.921326,0.000000,0.00019560,57.3
327,3.914578,0.000000,0.00019620,57.5
328,3.937890,0.000000,0.00019680,57.6
329,3.976872,0.000000,0.00019740,57.8
330,3.952771,0.000000,0.00019800,58.0
331,3.936159,0.000000,0.00019860,58.2
332,3.937014,0.000000,0.00019920,58.3
333,3.951262,0.000000,0.00019980,58.5
334,3.971669,0.000000,0.00020040,58.7
335,3.901727,0.000000,0.00020100,58.9
336,3.952042,0.000000,0.00020160,59.0
337,3.898421,0.000000,0.00020220,59.2
338,3.881151,0.000000,0.00020280,59.4
339,3.894193,0.000000,0.00020340,59.6
340,3.881403,0.000000,0.00020400,59.7
341,3.932601,0.000000,0.00020460,59.9
342,3.887004,0.000000,0.00020520,60.1
343,3.846617,0.000000,0.00020580,60.2
344,3.939320,0.000000,0.00020640,60.4
345,3.954290,0.000000,0.00020700,60.6
346,3.900147,0.000000,0.00020760,60.8
347,3.861020,0.000000,0.00020820,60.9
348,3.863481,0.000000,0.00020880,61.1
349,3.824217,0.000000,0.00020940,61.3
350,3.897953,0.000000,0.00021000,61.5
351,3.895137,0.000000,0.00021060,61.6
352,3.828630,0.000000,0.00021120,61.8
353,3.855891,0.000000,0.00021180,62.0
354,3.862273,0.000000,0.00021240,62.2
355,3.936953,0.000000,0.00021300,62.3
356,3.919095,0.000000,0.00021360,62.5
357,3.809583,0.000000,0.00021420,62.7
358,3.824065,0.000000,0.00021480,62.8
359,3.861409,0.000000,0.00021540,63.0
360,3.914705,0.000000,0.00021600,63.2
361,3.807953,0.000000,0.00021660,63.4
362,3.818544,0.000000,0.00021720,63.5
363,3.839696,0.000000,0.00021780,63.7
364,3.799802,0.000000,0.00021840,63.9
365,3.885816,0.000000,0.00021900,64.1
366,3.833728,0.000000,0.00021960,64.2
367,3.789991,0.000000,0.00022020,64.4
368,3.817262,0.000000,0.00022080,64.6
369,3.773698,0.000000,0.00022140,64.8
370,3.876323,0.000000,0.00022200,64.9
371,3.868839,0.000000,0.00022260,65.1
372,3.754195,0.000000,0.00022320,65.3
373,3.780584,0.000000,0.00022380,65.4
374,3.704144,0.000000,0.00022440,65.6
375,3.755973,0.000000,0.00022500,65.8
376,3.827534,0.000000,0.00022560,66.0
377,3.800135,0.000000,0.00022620,66.1
378,3.820317,0.000000,0.00022680,66.3
379,3.792150,0.000000,0.00022740,66.5
380,3.814616,0.000000,0.00022800,66.7
381,3.703213,0.000000,0.00022860,66.8
382,3.822419,0.000000,0.00022920,67.0
383,3.770539,0.000000,0.00022980,67.2
384,3.745266,0.000000,0.00023040,67.3
385,3.828733,0.000000,0.00023100,67.5
386,3.747385,0.000000,0.00023160,67.7
387,3.763156,0.000000,0.00023220,67.9
388,3.782791,0.000000,0.00023280,68.0
389,3.791785,0.000000,0.00023340,68.2
390,3.757916,0.000000,0.00023400,68.4
391,3.762810,0.000000,0.00023460,68.6
392,3.817265,0.000000,0.00023520,68.7
393,3.773196,0.000000,0.00023580,68.9
394,3.749087,0.000000,0.00023640,69.1
395,3.818919,0.000000,0.00023700,69.3
396,3.705442,0.000000,0.00023760,69.4
397,3.747964,0.000000,0.00023820,69.6
398,3.741693,0.000000,0.00023880,69.8
399,3.637464,0.000000,0.00023940,70.0
400,3.696038,0.000000,0.00024000,70.1
401,3.667812,0.000000,0.00024060,70.3
402,3.705199,0.000000,0.00024120,70.5
403,3.713964,0.000000,0.00024180,70.6
404,3.730410,0.000000,0.00024240,70.8
405,3.702239,0.000000,0.00024300,71.0
406,3.659924,0.000000,0.00024360,71.2
407,3.738127,0.000000,0.00024420,71.3
408,3.672015,0.000000,0.00024480,71.5
409,3.667418,0.000000,0.00024540,71.7
410,3.701524,0.000000,0.00024600,71.9
411,3.741849,0.000000,0.00024660,72.0
412,3.600704,0.000000,0.00024720,72.2
413,3.686145,0.000000,0.00024780,72.4
414,3.664944,0.000000,0.00024840,72.5
415,3.650766,0.000000,0.00024900,72.7
416,3.652140,0.000000,0.00024960,72.9
417,3.625219,0.000000,0.00025020,73.1
418,3.733090,0.000000,0.00025080,73.2
419,3.724251,0.000000,0.00025140,73.4
420,3.610655,0.000000,0.00025200,73.6
421,3.738482,0.000000,0.00025260,73.8
422,3.681988,0.000000,0.00025320,73.9
423,3.663141,0.000000,0.00025380,74.1
424,3.655377,0.000000,0.00025440,74.3
425,3.685544,0.000000,0.00025500,74.5
426,3.592049,0.000000,0.00025560,74.6
427,3.641361,0.000000,0.00025620,74.8
428,3.678167,0.000000,0.00025680,75.0
429,3.624834,0.000000,0.00025740,75.2
430,3.640569,0.000000,0.00025800,75.3
431,3.624841,0.000000,0.00025860,75.5
432,3.547547,0.000000,0.00025920,75.7
433,3.604159,0.000000,0.00025980,75.8
434,3.595620,0.000000,0.00026040,76.0
435,3.622419,0.000000,0.00026100,76.2
436,3.548249,0.000000,0.00026160,76.4
437,3.648408,0.000000,0.00026220,76.5
438,3.589885,0.000000,0.00026280,76.7
439,3.619243,0.000000,0.00026340,76.9
440,3.646249,0.000000,0.00026400,77.1
441,3.640527,0.000000,0.00026460,77.2
442,3.609061,0.000000,0.00026520,77.4
443,3.543249,0.000000,0.00026580,77.6
444,3.573283,0.000000,0.00026640,77.7
445,3.597314,0.000000,0.00026700,77.9
446,3.582350,0.000000,0.00026760,78.1
447,3.716874,0.000000,0.00026820,78.3
448,3.603111,0.000000,0.00026880,78.4
449,3.626558,0.000000,0.00026940,78.6
450,3.483619,0.000000,0.00027000,78.8
451,3.658576,0.000000,0.00027060,79.0
452,3.522383,0.000000,0.00027120,79.1
453,3.587274,0.000000,0.00027180,79.3
454,3.590811,0.000000,0.00027240,79.5
455,3.583956,0.000000,0.00027300,79.7
456,3.579683,0.000000,0.00027360,79.8
457,3.563710,0.000000,0.00027420,80.0
458,3.480619,0.000000,0.00027480,80.2
459,3.532310,0.000000,0.00027540,80.4
460,3.531113,0.000000,0.00027600,80.5
461,3.614357,0.000000,0.00027660,80.7
462,3.570064,0.000000,0.00027720,80.9
463,3.531691,0.000000,0.00027780,81.0
464,3.593510,0.000000,0.00027840,81.2
465,3.541945,0.000000,0.00027900,81.4
466,3.642340,0.000000,0.00027960,81.6
467,3.486410,0.000000,0.00028020,81.7
468,3.542154,0.000000,0.00028080,81.9
469,3.485787,0.000000,0.00028140,82.1
470,3.566779,0.000000,0.00028200,82.3
471,3.504313,0.000000,0.00028260,82.4
472,3.505142,0.000000,0.00028320,82.6
473,3.511480,0.000000,0.00028380,82.8
474,3.516506,0.000000,0.00028440,82.9
475,3.530950,0.000000,0.00028500,83.1
476,3.523048,0.000000,0.00028560,83.3
477,3.564983,0.000000,0.00028620,83.5
478,3.555264,0.000000,0.00028680,83.6
479,3.508776,0.000000,0.00028740,83.8
480,3.529602,0.000000,0.00028800,84.0
481,3.486955,0.000000,0.00028860,84.2
482,3.545510,0.000000,0.00028920,84.3
483,3.502628,0.000000,0.00028980,84.5
484,3.412021,0.000000,0.00029040,84.7
485,3.473997,0.000000,0.00029100,84.9
486,3.563827,0.000000,0.00029160,85.0
487,3.481071,0.000000,0.00029220,85.2
488,3.505454,0.000000,0.00029280,85.4
489,3.503770,0.000000,0.00029340,85.5
490,3.468584,0.000000,0.00029400,85.7
491,3.481046,0.000000,0.00029460,85.9
492,3.391108,0.000000,0.00029520,86.1
493,3.498414,0.000000,0.00029580,86.2
494,3.495038,0.000000,0.00029640,86.4
495,3.473960,0.000000,0.00029700,86.6
496,3.410376,0.000000,0.00029760,86.8
497,3.482213,0.000000,0.00029820,86.9
498,3.462229,0.000000,0.00029880,87.1
499,3.392957,0.000000,0.00029940,87.3
500,3.497995,0.000000,0.00030000,87.5
501,3.444062,0.000000,0.00030000,87.6
502,3.465290,0.000000,0.00030000,87.8
503,3.526350,0.000000,0.00030000,88.0
504,3.512005,0.000000,0.00030000,88.2
505,3.465250,0.000000,0.00030000,88.3
506,3.401433,0.000000,0.00030000,88.5
507,3.414672,0.000000,0.00030000,88.7
508,3.486367,0.000000,0.00030000,88.8
509,3.459331,0.000000,0.00030000,89.0
510,3.413302,0.000000,0.00030000,89.2
511,3.399344,0.000000,0.00030000,89.4
512,3.509047,0.000000,0.00030000,89.5
513,3.446451,0.000000,0.00030000,89.7
514,3.505435,0.000000,0.00030000,89.9
515,3.387595,0.000000,0.00030000,90.1
516,3.380669,0.000000,0.00030000,90.2
517,3.423907,0.000000,0.00030000,90.4
518,3.422449,0.000000,0.00030000,90.6
519,3.374328,0.000000,0.00030000,90.8
520,3.420371,0.000000,0.00030000,90.9
521,3.350294,0.000000,0.00030000,91.1
522,3.424322,0.000000,0.00030000,91.3
523,3.384213,0.000000,0.00030000,91.4
524,3.421576,0.000000,0.00030000,91.6
525,3.491745,0.000000,0.00030000,91.8
526,3.434106,0.000000,0.00030000,92.0
527,3.413043,0.000000,0.00030000,92.1
528,3.341459,0.000000,0.00030000,92.3
529,3.345029,0.000000,0.00030000,92.5
530,3.337977,0.000000,0.00030000,92.7
531,3.354403,0.000000,0.00030000,92.8
532,3.342922,0.000000,0.00030000,93.0
533,3.348688,0.000000,0.00030000,93.2
534,3.386611,0.000000,0.00030000,93.4
535,3.292037,0.000000,0.00030000,93.5
536,3.398023,0.000000,0.00030000,93.7
537,3.372082,0.000000,0.00030000,93.9
538,3.384665,0.000000,0.00030000,94.0
539,3.324267,0.000000,0.00030000,94.2
540,3.350327,0.000000,0.00030000,94.4
541,3.369426,0.000000,0.00030000,94.6
542,3.354539,0.000000,0.00030000,94.7
543,3.353894,0.000000,0.00030000,94.9
544,3.341076,0.000000,0.00030000,95.1
545,3.344101,0.000000,0.00030000,95.3
546,3.395561,0.000000,0.00030000,95.4
547,3.295876,0.000000,0.00030000,95.6
548,3.356744,0.000000,0.00030000,95.8
549,3.360587,0.000000,0.00030000,96.0
550,3.319868,0.000000,0.00030000,96.1
551,3.319252,0.000000,0.00030000,96.3
552,3.253047,0.000000,0.00030000,96.5
553,3.353207,0.000000,0.00030000,96.6
554,3.322205,0.000000,0.00030000,96.8
555,3.287196,0.000000,0.00030000,97.0
556,3.349085,0.000000,0.00030000,97.2
557,3.335013,0.000000,0.00030000,97.3
558,3.306794,0.000000,0.00030000,97.5
559,3.356542,0.000000,0.00030000,97.7
560,3.242582,0.000000,0.00030000,97.9
561,3.234717,0.000000,0.00030000,98.0
562,3.280726,0.000000,0.00030000,98.2
563,3.287447,0.000000,0.00030000,98.4
564,3.328135,0.000000,0.00030000,98.6
565,3.236953,0.000000,0.00030000,98.7
566,3.335138,0.000000,0.00030000,98.9
567,3.217673,0.000000,0.00030000,99.1
568,3.273684,0.000000,0.00030000,99.2
569,3.279680,0.000000,0.00030000,99.4
570,3.311112,0.000000,0.00030000,99.6
571,3.233375,0.000000,0.00030000,99.8
572,3.275940,0.000000,0.00030000,99.9
573,3.282230,0.000000,0.00030000,100.1
574,3.212504,0.000000,0.00030000,100.3
575,3.286710,0.000000,0.00030000,100.5
576,3.159496,0.000000,0.00030000,100.6
577,3.303523,0.000000,0.00030000,100.8
578,3.300948,0.000000,0.00030000,101.0
579,3.246288,0.000000,0.00030000,101.2
580,3.299054,0.000000,0.00030000,101.3
581,3.249293,0.000000,0.00030000,101.5
582,3.261763,0.000000,0.00030000,101.7
583,3.234856,0.000000,0.00030000,101.8
584,3.292299,0.000000,0.00030000,102.0
585,3.302332,0.000000,0.00030000,102.2
586,3.245491,0.000000,0.00030000,102.4
587,3.233870,0.000000,0.00030000,102.5
588,3.289438,0.000000,0.00030000,102.7
589,3.261793,0.000000,0.00030000,102.9
590,3.304085,0.000000,0.00030000,103.1
591,3.280339,0.000000,0.00030000,103.2
592,3.257260,0.000000,0.00030000,103.4
593,3.262587,0.000000,0.00030000,103.6
594,3.213701,0.000000,0.00030000,103.8
595,3.224448,0.000000,0.00030000,103.9
596,3.196008,0.000000,0.00030000,104.1
597,3.228544,0.000000,0.00030000,104.3
598,3.241581,0.000000,0.00030000,104.5
599,3.200773,0.000000,0.00030000,104.6
600,3.243608,0.000000,0.00030000,104.8
601,3.264589,0.000000,0.00030000,105.0
602,3.236650,0.000000,0.00030000,105.1
603,3.147690,0.000000,0.00030000,105.3
604,3.140074,0.000000,0.00030000,105.5
605,3.163344,0.000000,0.00030000,105.7
606,3.215684,0.000000,0.00030000,105.8
607,3.243518,0.000000,0.00030000,106.0
608,3.229053,0.000000,0.00030000,106.2
609,3.178911,0.000000,0.00030000,106.4
610,3.197191,0.000000,0.00030000,106.5
611,3.222164,0.000000,0.00030000,106.7
612,3.089480,0.000000,0.00030000,106.9
613,3.202561,0.000000,0.00030000,107.1
614,3.168907,0.000000,0.00030000,107.2
615,3.254008,0.000000,0.00030000,107.4
616,3.150257,0.000000,0.00030000,107.6
617,3.220846,0.000000,0.00030000,107.7
618,3.091997,0.000000,0.00030000,107.9
619,3.195891,0.000000,0.00030000,108.1
620,3.272503,0.000000,0.00030000,108.3
621,3.186210,0.000000,0.00030000,108.4
622,3.207451,0.000000,0.00030000,108.6
623,3.280488,0.000000,0.00030000,108.8
624,3.069683,0.000000,0.00030000,109.0
625,3.098733,0.000000,0.00030000,109.1
626,3.201151,0.000000,0.00030000,109.3
627,3.208899,0.000000,0.00030000,109.5
628,3.171684,0.000000,0.00030000,109.7
629,3.157377,0.000000,0.00030000,109.8
630,3.187965,0.000000,0.00029999,110.0
631,3.185191,0.000000,0.00029999,110.2
632,3.165916,0.000000,0.00029999,110.3
633,3.147265,0.000000,0.00029999,110.5
634,3.143301,0.000000,0.00029999,110.7
