step,lang_loss,tri_loss,sub_loss,lr,entropy,dead_bits,elapsed_s
3951,1.7775,0.0000,0.000000,0.000296,0.9783,0,676
4001,1.8022,0.0000,0.000000,0.000296,0.9750,0,684
4051,1.7821,0.0000,0.000000,0.000296,0.9751,0,693
4101,1.8077,0.0000,0.000000,0.000296,0.9751,0,701
4151,1.7874,0.0000,0.000000,0.000296,0.9773,0,710
4201,1.7523,0.0000,0.000000,0.000296,0.9765,0,718
4251,1.8004,0.0000,0.000000,0.000296,0.9764,0,727
4301,1.8111,0.0000,0.000000,0.000296,0.9802,0,735
4351,1.7337,0.0000,0.000000,0.000296,0.9817,0,744
4401,1.7967,0.0000,0.000000,0.000295,0.9775,0,753
4451,1.7352,0.0000,0.000000,0.000295,0.9750,0,761
4501,1.7972,0.0000,0.000000,0.000295,0.9750,0,770
4551,1.7220,0.0000,0.000000,0.000295,0.9797,0,778
4601,1.6967,0.0000,0.000000,0.000295,0.9783,0,787
4651,1.7326,0.0000,0.000000,0.000295,0.9785,0,795
4701,1.6825,0.0000,0.000000,0.000295,0.9805,0,804
4751,1.7366,0.0000,0.000000,0.000295,0.9754,0,812
4801,1.7566,0.0000,0.000000,0.000294,0.9803,0,821
4851,1.7272,0.0000,0.000000,0.000294,0.9796,0,829
4901,1.7455,0.0000,0.000000,0.000294,0.9775,0,838
4951,1.6781,0.0000,0.000000,0.000294,0.9779,0,847
5001,1.7022,0.0000,0.000000,0.000294,0.9824,0,855
5051,1.7143,0.0000,0.000000,0.000294,0.9804,0,864
5101,1.7253,0.0000,0.000000,0.000294,0.9800,0,872
5151,1.7278,0.0000,0.000000,0.000294,0.9794,0,881
5201,1.7245,0.0000,0.000000,0.000293,0.9796,0,889
5251,1.6975,0.0000,0.000000,0.000293,0.9800,0,898
5301,1.6353,0.0000,0.000000,0.000293,0.9836,0,906
5351,1.6588,0.0000,0.000000,0.000293,0.9789,0,915
5401,1.7570,0.0000,0.000000,0.000293,0.9781,0,924
5451,1.6114,0.0000,0.000000,0.000293,0.9810,0,932
5501,1.6335,0.0000,0.000000,0.000293,0.9805,0,941
5551,1.6190,0.0000,0.000000,0.000292,0.9802,0,949
5601,1.6753,0.0000,0.000000,0.000292,0.9787,0,958
5651,1.6795,0.0000,0.000000,0.000292,0.9801,0,966
5701,1.6497,0.0000,0.000000,0.000292,0.9785,0,975
5751,1.6553,0.0000,0.000000,0.000292,0.9749,0,983
5801,1.6236,0.0000,0.000000,0.000292,0.9785,0,992
5851,1.6206,0.0000,0.000000,0.000291,0.9812,0,1001
5901,1.6423,0.0000,0.000000,0.000291,0.9787,0,1009
5951,1.7029,0.0000,0.000000,0.000291,0.9826,0,1018
6001,1.5856,0.0000,0.000000,0.000291,0.9809,0,1026
6051,1.5889,0.0000,0.000000,0.000291,0.9806,0,1035
6101,1.6572,0.0000,0.000000,0.000291,0.9803,0,1043
6151,1.6426,0.0000,0.000000,0.000290,0.9816,0,1052
6201,1.6339,0.0000,0.000000,0.000290,0.9791,0,1060
6251,1.6286,0.0000,0.000000,0.000290,0.9819,0,1069
6301,1.6238,0.0000,0.000000,0.000290,0.9814,0,1078
6351,1.6072,0.0000,0.000000,0.000290,0.9787,0,1086
6401,1.5795,0.0000,0.000000,0.000290,0.9803,0,1095
6451,1.6367,0.0000,0.000000,0.000289,0.9810,0,1103
6501,1.5388,0.0000,0.000000,0.000289,0.9781,0,1112
6551,1.5802,0.0000,0.000000,0.000289,0.9825,0,1120
6601,1.6245,0.0000,0.000000,0.000289,0.9801,0,1129
6651,1.5199,0.0000,0.000000,0.000289,0.9802,0,1137
6701,1.5632,0.0000,0.000000,0.000289,0.9783,0,1146
6751,1.5635,0.0000,0.000000,0.000288,0.9814,0,1155
6801,1.6052,0.0000,0.000000,0.000288,0.9810,0,1163
6851,1.5481,0.0000,0.000000,0.000288,0.9797,0,1172
6901,1.6276,0.0000,0.000000,0.000288,0.9828,0,1180
6951,1.5350,0.0000,0.000000,0.000288,0.9803,0,1189
7001,1.5269,0.0000,0.000000,0.000287,0.9814,0,1197
7051,1.5501,0.0000,0.000000,0.000287,0.9778,0,1206
7101,1.6010,0.0000,0.000000,0.000287,0.9802,0,1214
7151,1.5591,0.0000,0.000000,0.000287,0.9813,0,1223
7201,1.5730,0.0000,0.000000,0.000287,0.9815,0,1232
7251,1.5744,0.0000,0.000000,0.000286,0.9823,0,1240
7301,1.5915,0.0000,0.000000,0.000286,0.9825,0,1249
7351,1.6014,0.0000,0.000000,0.000286,0.9809,0,1257
7401,1.6453,0.0000,0.000000,0.000286,0.9812,0,1266
7451,1.6171,0.0000,0.000000,0.000286,0.9792,0,1274
7501,1.5740,0.0000,0.000000,0.000285,0.9810,0,1283
7551,1.5326,0.0000,0.000000,0.000285,0.9797,0,1291
7601,1.5469,0.0000,0.000000,0.000285,0.9802,0,1300
7651,1.5226,0.0000,0.000000,0.000285,0.9865,0,1308
7701,1.5665,0.0000,0.000000,0.000285,0.9814,0,1317
7751,1.5370,0.0000,0.000000,0.000284,0.9813,0,1326
7801,1.4965,0.0000,0.000000,0.000284,0.9794,0,1334
7851,1.4603,0.0000,0.000000,0.000284,0.9845,0,1343
7901,1.5616,0.0000,0.000000,0.000284,0.9787,0,1351
7951,1.5752,0.0000,0.000000,0.000284,0.9801,0,1360
8001,1.5301,0.0000,0.000000,0.000283,0.9821,0,1368
8051,1.5007,0.0000,0.000000,0.000283,0.9807,0,1377
8101,1.5149,0.0000,0.000000,0.000283,0.9804,0,1385
8151,1.4766,0.0000,0.000000,0.000283,0.9811,0,1394
8201,1.5359,0.0000,0.000000,0.000282,0.9812,0,1403
8251,1.5321,0.0000,0.000000,0.000282,0.9826,0,1411
8301,1.5160,0.0000,0.000000,0.000282,0.9822,0,1420
8351,1.5067,0.0000,0.000000,0.000282,0.9829,0,1428
8401,1.5051,0.0000,0.000000,0.000282,0.9814,0,1437
8451,1.5248,0.0000,0.000000,0.000281,0.9821,0,1445
8501,1.5231,0.0000,0.000000,0.000281,0.9829,0,1454
8551,1.5077,0.0000,0.000000,0.000281,0.9822,0,1462
8601,1.5023,0.0000,0.000000,0.000281,0.9836,0,1471
8651,1.4625,0.0000,0.000000,0.000280,0.9837,0,1480
8701,1.5743,0.0000,0.000000,0.000280,0.9829,0,1488
8751,1.4684,0.0000,0.000000,0.000280,0.9819,0,1497
8801,1.5150,0.0000,0.000000,0.000280,0.9849,0,1505
8851,1.4687,0.0000,0.000000,0.000279,0.9812,0,1514
8901,1.4974,0.0000,0.000000,0.000279,0.9811,0,1522
8951,1.4305,0.0000,0.000000,0.000279,0.9838,0,1531
9001,1.5709,0.0000,0.000000,0.000279,0.9809,0,1539
9051,1.4322,0.0000,0.000000,0.000278,0.9828,0,1548
9101,1.4797,0.0000,0.000000,0.000278,0.9843,0,1557
9151,1.4391,0.0000,0.000000,0.000278,0.9830,0,1565
9201,1.4188,0.0000,0.000000,0.000278,0.9839,0,1574
9251,1.4738,0.0000,0.000000,0.000277,0.9815,0,1582
9301,1.4594,0.0000,0.000000,0.000277,0.9843,0,1591
9351,1.4670,0.0000,0.000000,0.000277,0.9845,0,1599
9401,1.4405,0.0000,0.000000,0.000277,0.9849,0,1608
9451,1.4214,0.0000,0.000000,0.000276,0.9849,0,1616
9501,1.4060,0.0000,0.000000,0.000276,0.9839,0,1625
9551,1.4760,0.0000,0.000000,0.000276,0.9816,0,1634
9601,1.4430,0.0000,0.000000,0.000276,0.9863,0,1642
9651,1.4405,0.0000,0.000000,0.000275,0.9830,0,1651
9701,1.5009,0.0000,0.000000,0.000275,0.9821,0,1659
9751,1.4212,0.0000,0.000000,0.000275,0.9827,0,1668
9801,1.4777,0.0000,0.000000,0.000275,0.9847,0,1676
9851,1.4201,0.0000,0.000000,0.000274,0.9819,0,1685
9901,1.4443,0.0000,0.000000,0.000274,0.9829,0,1693
9951,1.4597,0.0000,0.000000,0.000274,0.9834,0,1702
10001,1.4574,0.0000,0.000000,0.000274,0.9826,0,1711
10051,1.4036,0.0000,0.000000,0.000273,0.9845,0,1719
10101,1.4570,0.0000,0.000000,0.000273,0.9823,0,1728
10151,1.4484,0.0000,0.000000,0.000273,0.9841,0,1736
10201,1.4012,0.0000,0.000000,0.000272,0.9824,0,1745
10251,1.4326,0.0000,0.000000,0.000272,0.9854,0,1753
10301,1.4065,0.0000,0.000000,0.000272,0.9832,0,1762
10351,1.4045,0.0000,0.000000,0.000272,0.9837,0,1770
10401,1.4252,0.0000,0.000000,0.000271,0.9858,0,1779
10451,1.3824,0.0000,0.000000,0.000271,0.9826,0,1788
10501,1.3828,0.0000,0.000000,0.000271,0.9826,0,1796
10551,1.4538,0.0000,0.000000,0.000271,0.9843,0,1805
10601,1.4392,0.0000,0.000000,0.000270,0.9832,0,1813
10651,1.3910,0.0000,0.000000,0.000270,0.9838,0,1822
10701,1.4108,0.0000,0.000000,0.000270,0.9827,0,1830
10751,1.4124,0.0000,0.000000,0.000269,0.9845,0,1839
10801,1.4054,0.0000,0.000000,0.000269,0.9836,0,1847
10851,1.3848,0.0000,0.000000,0.000269,0.9833,0,1856
10901,1.2757,0.0000,0.000000,0.000268,0.9839,0,1865
10951,1.4100,0.0000,0.000000,0.000268,0.9828,0,1873
11001,1.3569,0.0000,0.000000,0.000268,0.9846,0,1882
11051,1.4278,0.0000,0.000000,0.000268,0.9833,0,1890
11101,1.4024,0.0000,0.000000,0.000267,0.9822,0,1899
11151,1.3084,0.0000,0.000000,0.000267,0.9845,0,1907
11201,1.3731,0.0000,0.000000,0.000267,0.9828,0,1916
11251,1.4411,0.0000,0.000000,0.000266,0.9848,0,1924
11301,1.3360,0.0000,0.000000,0.000266,0.9852,0,1933
11351,1.4141,0.0000,0.000000,0.000266,0.9860,0,1942
11401,1.2967,0.0000,0.000000,0.000266,0.9852,0,1950
11451,1.3285,0.0000,0.000000,0.000265,0.9834,0,1959
11501,1.3031,0.0000,0.000000,0.000265,0.9846,0,1967
11551,1.3854,0.0000,0.000000,0.000265,0.9836,0,1976
11601,1.4084,0.0000,0.000000,0.000264,0.9847,0,1984
11651,1.3505,0.0000,0.000000,0.000264,0.9842,0,1993
11701,1.3641,0.0000,0.000000,0.000264,0.9834,0,2001
11751,1.3447,0.0000,0.000000,0.000263,0.9838,0,2010
11801,1.3460,0.0000,0.000000,0.000263,0.9850,0,2019
11851,1.3845,0.0000,0.000000,0.000263,0.9825,0,2027
11901,1.3580,0.0000,0.000000,0.000262,0.9842,0,2036
11951,1.3207,0.0000,0.000000,0.000262,0.9853,0,2044
12001,1.3518,0.0000,0.000000,0.000262,0.9831,0,2053
12051,1.2859,0.0000,0.000000,0.000261,0.9841,0,2061
12101,1.3529,0.0000,0.000000,0.000261,0.9844,0,2070
12151,1.3240,0.0000,0.000000,0.000261,0.9854,0,2078
12201,1.3609,0.0000,0.000000,0.000261,0.9836,0,2087
12251,1.3756,0.0000,0.000000,0.000260,0.9842,0,2096
12301,1.3285,0.0000,0.000000,0.000260,0.9832,0,2104
12351,1.3593,0.0000,0.000000,0.000260,0.9847,0,2113
12401,1.3113,0.0000,0.000000,0.000259,0.9849,0,2121
12451,1.2789,0.0000,0.000000,0.000259,0.9855,0,2130
12501,1.3146,0.0000,0.000000,0.000259,0.9846,0,2138
12551,1.3162,0.0000,0.000000,0.000258,0.9839,0,2147
12601,1.3387,0.0000,0.000000,0.000258,0.9853,0,2155
12651,1.2831,0.0000,0.000000,0.000258,0.9846,0,2164
12701,1.3337,0.0000,0.000000,0.000257,0.9861,0,2173
12751,1.3217,0.0000,0.000000,0.000257,0.9845,0,2181
12801,1.3167,0.0000,0.000000,0.000257,0.9848,0,2190
12851,1.3636,0.0000,0.000000,0.000256,0.9853,0,2198
12901,1.2914,0.0000,0.000000,0.000256,0.9848,0,2207
12951,1.3115,0.0000,0.000000,0.000256,0.9842,0,2215
13001,1.3810,0.0000,0.000000,0.000255,0.9838,0,2224
13051,1.3549,0.0000,0.000000,0.000255,0.9850,0,2232
13101,1.3207,0.0000,0.000000,0.000255,0.9854,0,2241
13151,1.3014,0.0000,0.000000,0.000254,0.9841,0,2250
13201,1.2988,0.0000,0.000000,0.000254,0.9852,0,2258
13251,1.3255,0.0000,0.000000,0.000254,0.9849,0,2267
13301,1.2378,0.0000,0.000000,0.000253,0.9867,0,2275
13351,1.3075,0.0000,0.000000,0.000253,0.9849,0,2284
13401,1.2725,0.0000,0.000000,0.000252,0.9856,0,2292
13451,1.2789,0.0000,0.000000,0.000252,0.9863,0,2301
13501,1.3036,0.0000,0.000000,0.000252,0.9853,0,2309
13551,1.2570,0.0000,0.000000,0.000251,0.9850,0,2318
13601,1.2432,0.0000,0.000000,0.000251,0.9853,0,2327
13651,1.3278,0.0000,0.000000,0.000251,0.9851,0,2335
13701,1.2693,0.0000,0.000000,0.000250,0.9841,0,2344
13751,1.3158,0.0000,0.000000,0.000250,0.9840,0,2352
13801,1.2699,0.0000,0.000000,0.000250,0.9828,0,2361
13851,1.3158,0.0000,0.000000,0.000249,0.9861,0,2369
13901,1.3160,0.0000,0.000000,0.000249,0.9840,0,2378
13951,1.2965,0.0000,0.000000,0.000249,0.9844,0,2386
14001,1.3091,0.0000,0.000000,0.000248,0.9851,0,2395
14051,1.3230,0.0000,0.000000,0.000248,0.9824,0,2404
14101,1.3124,0.0000,0.000000,0.000248,0.9851,0,2412
14151,1.2671,0.0000,0.000000,0.000247,0.9840,0,2421
14201,1.3184,0.0000,0.000000,0.000247,0.9832,0,2429
14251,1.2830,0.0000,0.000000,0.000246,0.9853,0,2438
14301,1.3087,0.0000,0.000000,0.000246,0.9831,0,2446
14351,1.3078,0.0000,0.000000,0.000246,0.9843,0,2455
14401,1.3408,0.0000,0.000000,0.000245,0.9837,0,2463
14451,1.2662,0.0000,0.000000,0.000245,0.9852,0,2472
14501,1.2481,0.0000,0.000000,0.000245,0.9852,0,2481
14551,1.2615,0.0000,0.000000,0.000244,0.9848,0,2489
14601,1.2251,0.0000,0.000000,0.000244,0.9850,0,2498
14651,1.2423,0.0000,0.000000,0.000243,0.9837,0,2506
14701,1.2162,0.0000,0.000000,0.000243,0.9863,0,2515
14751,1.2599,0.0000,0.000000,0.000243,0.9855,0,2523
14801,1.2388,0.0000,0.000000,0.000242,0.9853,0,2532
14851,1.2761,0.0000,0.000000,0.000242,0.9857,0,2540
14901,1.2926,0.0000,0.000000,0.000242,0.9839,0,2549
14951,1.2363,0.0000,0.000000,0.000241,0.9850,0,2558
15001,1.2042,0.0000,0.000000,0.000241,0.9851,0,2566
15051,1.2455,0.0000,0.000000,0.000240,0.9849,0,2575
15101,1.2318,0.0000,0.000000,0.000240,0.9860,0,2583
15151,1.2660,0.0000,0.000000,0.000240,0.9863,0,2592
15201,1.2500,0.0000,0.000000,0.000239,0.9836,0,2600
15251,1.2627,0.0000,0.000000,0.000239,0.9862,0,2609
15301,1.2627,0.0000,0.000000,0.000239,0.9863,0,2617
15351,1.2198,0.0000,0.000000,0.000238,0.9862,0,2626
15401,1.2590,0.0000,0.000000,0.000238,0.9831,0,2635
15451,1.2411,0.0000,0.000000,0.000237,0.9860,0,2643
15501,1.2622,0.0000,0.000000,0.000237,0.9842,0,2652
15551,1.1310,0.0000,0.000000,0.000237,0.9870,0,2660
15601,1.2498,0.0000,0.000000,0.000236,0.9858,0,2669
15651,1.2629,0.0000,0.000000,0.000236,0.9843,0,2677
15701,1.2680,0.0000,0.000000,0.000235,0.9850,0,2686
15751,1.3016,0.0000,0.000000,0.000235,0.9853,0,2694
15801,1.2229,0.0000,0.000000,0.000235,0.9850,0,2703
15851,1.2114,0.0000,0.000000,0.000234,0.9849,0,2712
15901,1.2207,0.0000,0.000000,0.000234,0.9860,0,2720
15951,1.2361,0.0000,0.000000,0.000233,0.9841,0,2729
16001,1.2191,0.0000,0.000000,0.000233,0.9858,0,2737
16051,1.1818,0.0000,0.000000,0.000233,0.9856,0,2746
16101,1.2052,0.0000,0.000000,0.000232,0.9853,0,2754
16151,1.2155,0.0000,0.000000,0.000232,0.9836,0,2763
16201,1.2096,0.0000,0.000000,0.000231,0.9831,0,2771
16251,1.1929,0.0000,0.000000,0.000231,0.9855,0,2780
16301,1.2098,0.0000,0.000000,0.000231,0.9857,0,2789
16351,1.2447,0.0000,0.000000,0.000230,0.9844,0,2797
16401,1.1562,0.0000,0.000000,0.000230,0.9859,0,2806
16451,1.1624,0.0000,0.000000,0.000229,0.9857,0,2814
16501,1.1774,0.0000,0.000000,0.000229,0.9842,0,2823
16551,1.2065,0.0000,0.000000,0.000229,0.9852,0,2831
16601,1.1905,0.0000,0.000000,0.000228,0.9849,0,2840
16651,1.1811,0.0000,0.000000,0.000228,0.9843,0,2848
16701,1.2313,0.0000,0.000000,0.000227,0.9868,0,2857
16751,1.2058,0.0000,0.000000,0.000227,0.9858,0,2866
16801,1.2495,0.0000,0.000000,0.000227,0.9861,0,2874
16851,1.2081,0.0000,0.000000,0.000226,0.9848,0,2883
16901,1.2112,0.0000,0.000000,0.000226,0.9864,0,2891
16951,1.1845,0.0000,0.000000,0.000225,0.9844,0,2900
17001,1.2244,0.0000,0.000000,0.000225,0.9833,0,2908
17051,1.1563,0.0000,0.000000,0.000225,0.9857,0,2917
17101,1.1505,0.0000,0.000000,0.000224,0.9855,0,2925
17151,1.1990,0.0000,0.000000,0.000224,0.9856,0,2934
17201,1.1464,0.0000,0.000000,0.000223,0.9843,0,2943
17251,1.2459,0.0000,0.000000,0.000223,0.9856,0,2951
17301,1.1833,0.0000,0.000000,0.000223,0.9861,0,2960
17351,1.1394,0.0000,0.000000,0.000222,0.9855,0,2968
17401,1.1333,0.0000,0.000000,0.000222,0.9850,0,2977
17451,1.2816,0.0000,0.000000,0.000221,0.9854,0,2985
17501,1.1584,0.0000,0.000000,0.000221,0.9854,0,2994
17551,1.1739,0.0000,0.000000,0.000220,0.9861,0,3002
17601,1.1947,0.0000,0.000000,0.000220,0.9852,0,3011
17651,1.1984,0.0000,0.000000,0.000220,0.9854,0,3020
17701,1.1395,0.0000,0.000000,0.000219,0.9861,0,3028
17751,1.2175,0.0000,0.000000,0.000219,0.9854,0,3037
17801,1.1771,0.0000,0.000000,0.000218,0.9860,0,3045
17851,1.1848,0.0000,0.000000,0.000218,0.9859,0,3054
17901,1.1833,0.0000,0.000000,0.000217,0.9855,0,3062
17951,1.1982,0.0000,0.000000,0.000217,0.9867,0,3071
18001,1.1954,0.0000,0.000000,0.000217,0.9852,0,3079
18051,1.1940,0.0000,0.000000,0.000216,0.9845,0,3088
18101,1.1806,0.0000,0.000000,0.000216,0.9866,0,3097
18151,1.2095,0.0000,0.000000,0.000215,0.9859,0,3105
18201,1.1779,0.0000,0.000000,0.000215,0.9840,0,3114
18251,1.1664,0.0000,0.000000,0.000214,0.9844,0,3122
18301,1.2145,0.0000,0.000000,0.000214,0.9856,0,3131
18351,1.1439,0.0000,0.000000,0.000214,0.9861,0,3139
18401,1.1848,0.0000,0.000000,0.000213,0.9859,0,3148
18451,1.1709,0.0000,0.000000,0.000213,0.9865,0,3156
18501,1.1168,0.0000,0.000000,0.000212,0.9871,0,3165
18551,1.1680,0.0000,0.000000,0.000212,0.9857,0,3174
18601,1.1912,0.0000,0.000000,0.000211,0.9846,0,3182
18651,1.1343,0.0000,0.000000,0.000211,0.9846,0,3191
18701,1.2018,0.0000,0.000000,0.000211,0.9853,0,3199
18751,1.1593,0.0000,0.000000,0.000210,0.9841,0,3208
18801,1.0962,0.0000,0.000000,0.000210,0.9866,0,3216
18851,1.1483,0.0000,0.000000,0.000209,0.9857,0,3225
18901,1.1210,0.0000,0.000000,0.000209,0.9848,0,3233
18951,1.1190,0.0000,0.000000,0.000208,0.9864,0,3242
19001,1.1238,0.0000,0.000000,0.000208,0.9861,0,3251
19051,1.1690,0.0000,0.000000,0.000208,0.9847,0,3259
19101,1.1872,0.0000,0.000000,0.000207,0.9840,0,3268
19151,1.1544,0.0000,0.000000,0.000207,0.9863,0,3276
19201,1.1383,0.0000,0.000000,0.000206,0.9852,0,3285
19251,1.1225,0.0000,0.000000,0.000206,0.9855,0,3293
19301,1.1766,0.0000,0.000000,0.000205,0.9865,0,3302
19351,1.1379,0.0000,0.000000,0.000205,0.9852,0,3310
19401,1.1004,0.0000,0.000000,0.000204,0.9863,0,3319
19451,1.1882,0.0000,0.000000,0.000204,0.9850,0,3328
19501,1.1359,0.0000,0.000000,0.000204,0.9861,0,3336
19551,1.1257,0.0000,0.000000,0.000203,0.9855,0,3345
19601,1.1372,0.0000,0.000000,0.000203,0.9853,0,3353
19651,1.1389,0.0000,0.000000,0.000202,0.9852,0,3362
19701,1.1621,0.0000,0.000000,0.000202,0.9839,0,3370
19751,1.1843,0.0000,0.000000,0.000201,0.9857,0,3379
19801,1.1387,0.0000,0.000000,0.000201,0.9859,0,3387
19851,1.1240,0.0000,0.000000,0.000200,0.9855,0,3396
19901,1.0993,0.0000,0.000000,0.000200,0.9869,0,3405
19951,1.1362,0.0000,0.000000,0.000200,0.9864,0,3413
20001,1.1154,0.0000,0.000000,0.000199,0.9857,0,3422
20051,1.1364,0.0000,0.000000,0.000199,0.9857,0,3430
20101,1.1497,0.0000,0.000000,0.000198,0.9853,0,3439
20151,1.1631,0.0000,0.000000,0.000198,0.9865,0,3447
20201,1.1509,0.0000,0.000000,0.000197,0.9870,0,3456
20251,1.1379,0.0000,0.000000,0.000197,0.9872,0,3464
20301,1.1357,0.0000,0.000000,0.000196,0.9854,0,3473
20351,1.1582,0.0000,0.000000,0.000196,0.9841,0,3482
20401,1.0857,0.0000,0.000000,0.000195,0.9868,0,3490
20451,1.1032,0.0000,0.000000,0.000195,0.9864,0,3499
20501,1.1397,0.0000,0.000000,0.000195,0.9849,0,3507
20551,1.1050,0.0000,0.000000,0.000194,0.9862,0,3516
20601,1.0860,0.0000,0.000000,0.000194,0.9862,0,3524
20651,1.1553,0.0000,0.000000,0.000193,0.9865,0,3533
20701,1.1448,0.0000,0.000000,0.000193,0.9865,0,3541
20751,1.1176,0.0000,0.000000,0.000192,0.9861,0,3550
20801,1.1147,0.0000,0.000000,0.000192,0.9856,0,3559
20851,1.1358,0.0000,0.000000,0.000191,0.9845,0,3567
20901,1.1272,0.0000,0.000000,0.000191,0.9857,0,3576
20951,1.1062,0.0000,0.000000,0.000190,0.9860,0,3584
21001,1.1356,0.0000,0.000000,0.000190,0.9862,0,3593
21051,1.1300,0.0000,0.000000,0.000190,0.9877,0,3601
21101,1.0844,0.0000,0.000000,0.000189,0.9869,0,3610
21151,1.0885,0.0000,0.000000,0.000189,0.9864,0,3618
21201,1.1190,0.0000,0.000000,0.000188,0.9859,0,3627
