step,loss,tri_loss,lr,elapsed_s
109,5.789140,0.000000,0.00006540,14.0
110,5.763459,0.000000,0.00006600,14.2
111,5.784073,0.000000,0.00006660,14.3
112,5.732058,0.000000,0.00006720,14.4
113,5.751613,0.000000,0.00006780,14.5
114,5.703951,0.000000,0.00006840,14.7
115,5.664723,0.000000,0.00006900,14.8
116,5.667872,0.000000,0.00006960,14.9
117,5.623830,0.000000,0.00007020,15.0
118,5.642050,0.000000,0.00007080,15.1
119,5.565737,0.000000,0.00007140,15.3
120,5.595545,0.000000,0.00007200,15.4
121,5.549558,0.000000,0.00007260,15.5
122,5.550048,0.000000,0.00007320,15.6
123,5.500301,0.000000,0.00007380,15.8
124,5.493268,0.000000,0.00007440,15.9
125,5.457282,0.000000,0.00007500,16.0
126,5.551404,0.000000,0.00007560,16.1
127,5.433068,0.000000,0.00007620,16.3
128,5.398381,0.000000,0.00007680,16.4
129,5.368509,0.000000,0.00007740,16.5
130,5.387531,0.000000,0.00007800,16.6
131,5.413633,0.000000,0.00007860,16.8
132,5.344489,0.000000,0.00007920,16.9
133,5.346406,0.000000,0.00007980,17.0
134,5.331948,0.000000,0.00008040,17.1
135,5.356829,0.000000,0.00008100,17.2
136,5.364081,0.000000,0.00008160,17.4
137,5.245483,0.000000,0.00008220,17.5
138,5.291551,0.000000,0.00008280,17.6
139,5.234358,0.000000,0.00008340,17.7
140,5.200272,0.000000,0.00008400,17.9
141,5.232146,0.000000,0.00008460,18.0
142,5.175970,0.000000,0.00008520,18.1
143,5.218737,0.000000,0.00008580,18.2
144,5.261571,0.000000,0.00008640,18.4
145,5.156672,0.000000,0.00008700,18.5
146,5.187249,0.000000,0.00008760,18.6
147,5.188870,0.000000,0.00008820,18.7
148,5.119864,0.000000,0.00008880,18.8
149,5.077400,0.000000,0.00008940,19.0
150,5.126290,0.000000,0.00009000,19.1
151,5.102802,0.000000,0.00009060,19.2
152,5.093308,0.000000,0.00009120,19.3
153,5.075640,0.000000,0.00009180,19.5
154,5.170708,0.000000,0.00009240,19.6
155,5.027379,0.000000,0.00009300,19.7
156,5.044157,0.000000,0.00009360,19.8
157,5.031624,0.000000,0.00009420,20.0
158,5.053007,0.000000,0.00009480,20.1
159,4.996762,0.000000,0.00009540,20.2
160,5.056293,0.000000,0.00009600,20.3
161,4.989629,0.000000,0.00009660,20.5
162,4.929090,0.000000,0.00009720,20.6
163,4.984195,0.000000,0.00009780,20.7
164,4.951623,0.000000,0.00009840,20.8
165,4.949390,0.000000,0.00009900,20.9
166,4.892766,0.000000,0.00009960,21.1
167,4.953402,0.000000,0.00010020,21.2
168,4.907248,0.000000,0.00010080,21.3
169,4.847819,0.000000,0.00010140,21.4
170,4.855324,0.000000,0.00010200,21.6
171,4.852354,0.000000,0.00010260,21.7
172,4.914404,0.000000,0.00010320,21.8
173,4.858096,0.000000,0.00010380,21.9
174,4.866772,0.000000,0.00010440,22.1
175,4.795299,0.000000,0.00010500,22.2
176,4.786543,0.000000,0.00010560,22.3
177,4.794301,0.000000,0.00010620,22.4
178,4.817862,0.000000,0.00010680,22.5
179,4.774590,0.000000,0.00010740,22.7
180,4.785436,0.000000,0.00010800,22.8
181,4.844877,0.000000,0.00010860,22.9
182,4.805044,0.000000,0.00010920,23.0
183,4.790977,0.000000,0.00010980,23.2
184,4.773111,0.000000,0.00011040,23.3
185,4.720695,0.000000,0.00011100,23.4
186,4.747610,0.000000,0.00011160,23.5
187,4.790079,0.000000,0.00011220,23.7
188,4.700483,0.000000,0.00011280,23.8
189,4.725815,0.000000,0.00011340,23.9
190,4.708919,0.000000,0.00011400,24.0
191,4.756930,0.000000,0.00011460,24.2
192,4.675795,0.000000,0.00011520,24.3
193,4.715176,0.000000,0.00011580,24.4
194,4.764617,0.000000,0.00011640,24.5
195,4.662666,0.000000,0.00011700,24.6
196,4.673288,0.000000,0.00011760,24.8
197,4.693237,0.000000,0.00011820,24.9
198,4.622219,0.000000,0.00011880,25.0
199,4.664304,0.000000,0.00011940,25.1
200,4.617100,0.000000,0.00012000,25.3
201,4.587634,0.000000,0.00012060,25.4
202,4.522905,0.000000,0.00012120,25.5
203,4.599711,0.000000,0.00012180,25.6
204,4.593363,0.000000,0.00012240,25.8
205,4.594754,0.000000,0.00012300,25.9
206,4.533024,0.000000,0.00012360,26.0
207,4.606901,0.000000,0.00012420,26.1
208,4.574438,0.000000,0.00012480,26.3
209,4.546988,0.000000,0.00012540,26.4
210,4.550255,0.000000,0.00012600,26.5
211,4.560492,0.000000,0.00012660,26.6
212,4.514756,0.000000,0.00012720,26.7
213,4.559216,0.000000,0.00012780,26.9
214,4.605336,0.000000,0.00012840,27.0
215,4.604624,0.000000,0.00012900,27.1
216,4.508004,0.000000,0.00012960,27.2
217,4.471405,0.000000,0.00013020,27.4
218,4.508614,0.000000,0.00013080,27.5
219,4.525697,0.000000,0.00013140,27.6
220,4.497745,0.000000,0.00013200,27.7
221,4.482391,0.000000,0.00013260,27.9
222,4.466470,0.000000,0.00013320,28.0
223,4.422050,0.000000,0.00013380,28.1
224,4.475878,0.000000,0.00013440,28.2
225,4.439028,0.000000,0.00013500,28.3
226,4.483751,0.000000,0.00013560,28.5
227,4.314532,0.000000,0.00013620,28.6
228,4.432322,0.000000,0.00013680,28.7
229,4.416492,0.000000,0.00013740,28.8
230,4.426134,0.000000,0.00013800,29.0
231,4.496882,0.000000,0.00013860,29.1
232,4.451273,0.000000,0.00013920,29.2
233,4.492996,0.000000,0.00013980,29.3
234,4.415281,0.000000,0.00014040,29.5
235,4.441714,0.000000,0.00014100,29.6
236,4.430853,0.000000,0.00014160,29.7
237,4.390904,0.000000,0.00014220,29.8
238,4.363183,0.000000,0.00014280,30.0
239,4.374669,0.000000,0.00014340,30.1
240,4.295084,0.000000,0.00014400,30.2
241,4.334543,0.000000,0.00014460,30.3
242,4.320745,0.000000,0.00014520,30.4
243,4.321229,0.000000,0.00014580,30.6
244,4.403454,0.000000,0.00014640,30.7
245,4.358043,0.000000,0.00014700,30.8
246,4.436802,0.000000,0.00014760,30.9
247,4.353775,0.000000,0.00014820,31.1
248,4.226902,0.000000,0.00014880,31.2
249,4.408828,0.000000,0.00014940,31.3
250,4.373014,0.000000,0.00015000,31.4
251,4.335623,0.000000,0.00015060,31.6
252,4.311355,0.000000,0.00015120,31.7
253,4.276990,0.000000,0.00015180,31.8
254,4.306095,0.000000,0.00015240,31.9
255,4.280826,0.000000,0.00015300,32.1
256,4.313386,0.000000,0.00015360,32.2
257,4.289173,0.000000,0.00015420,32.3
258,4.260832,0.000000,0.00015480,32.4
259,4.233623,0.000000,0.00015540,32.5
260,4.264287,0.000000,0.00015600,32.7
261,4.254730,0.000000,0.00015660,32.8
262,4.216816,0.000000,0.00015720,32.9
263,4.221346,0.000000,0.00015780,33.0
264,4.192646,0.000000,0.00015840,33.2
265,4.235016,0.000000,0.00015900,33.3
266,4.251819,0.000000,0.00015960,33.4
267,4.202720,0.000000,0.00016020,33.5
268,4.234792,0.000000,0.00016080,33.7
269,4.234418,0.000000,0.00016140,33.8
270,4.197706,0.000000,0.00016200,33.9
271,4.237170,0.000000,0.00016260,34.0
272,4.253312,0.000000,0.00016320,34.2
273,4.212604,0.000000,0.00016380,34.3
274,4.193093,0.000000,0.00016440,34.4
275,4.203720,0.000000,0.00016500,34.5
276,4.245203,0.000000,0.00016560,34.6
277,4.165964,0.000000,0.00016620,34.8
278,4.186799,0.000000,0.00016680,34.9
279,4.177155,0.000000,0.00016740,35.0
280,4.146058,0.000000,0.00016800,35.1
281,4.202267,0.000000,0.00016860,35.3
282,4.202600,0.000000,0.00016920,35.4
283,4.221371,0.000000,0.00016980,35.5
284,4.171710,0.000000,0.00017040,35.6
285,4.130738,0.000000,0.00017100,35.8
286,4.154262,0.000000,0.00017160,35.9
287,4.106781,0.000000,0.00017220,36.0
288,4.179209,0.000000,0.00017280,36.1
289,4.062268,0.000000,0.00017340,36.2
290,4.123520,0.000000,0.00017400,36.4
291,4.115539,0.000000,0.00017460,36.5
292,4.157135,0.000000,0.00017520,36.6
293,4.173555,0.000000,0.00017580,36.7
294,4.097452,0.000000,0.00017640,36.9
295,4.128893,0.000000,0.00017700,37.0
296,4.131722,0.000000,0.00017760,37.1
297,4.101130,0.000000,0.00017820,37.2
298,4.169985,0.000000,0.00017880,37.4
299,4.142030,0.000000,0.00017940,37.5
300,4.084360,0.000000,0.00018000,37.6
301,4.074110,0.000000,0.00018060,37.7
302,4.069482,0.000000,0.00018120,37.9
303,4.119145,0.000000,0.00018180,38.0
304,4.080594,0.000000,0.00018240,38.1
305,4.099807,0.000000,0.00018300,38.2
306,4.034996,0.000000,0.00018360,38.3
307,4.086843,0.000000,0.00018420,38.5
308,4.027071,0.000000,0.00018480,38.6
309,4.086851,0.000000,0.00018540,38.7
310,4.029870,0.000000,0.00018600,38.8
311,4.076463,0.000000,0.00018660,39.0
312,4.067408,0.000000,0.00018720,39.1
313,4.095199,0.000000,0.00018780,39.2
314,4.009970,0.000000,0.00018840,39.3
315,3.997690,0.000000,0.00018900,39.5
316,4.077888,0.000000,0.00018960,39.6
317,4.032632,0.000000,0.00019020,39.7
318,3.999231,0.000000,0.00019080,39.8
319,4.028994,0.000000,0.00019140,40.0
320,4.035529,0.000000,0.00019200,40.1
321,4.066313,0.000000,0.00019260,40.2
322,3.953765,0.000000,0.00019320,40.3
323,4.029699,0.000000,0.00019380,40.4
324,3.955019,0.000000,0.00019440,40.6
325,4.061841,0.000000,0.00019500,40.7
326,3.947230,0.000000,0.00019560,40.8
327,3.987274,0.000000,0.00019620,40.9
328,3.976955,0.000000,0.00019680,41.1
329,4.019748,0.000000,0.00019740,41.2
330,4.060803,0.000000,0.00019800,41.3
331,3.942731,0.000000,0.00019860,41.4
332,3.998121,0.000000,0.00019920,41.6
333,4.036497,0.000000,0.00019980,41.7
334,4.026313,0.000000,0.00020040,41.8
335,4.019809,0.000000,0.00020100,41.9
336,3.963541,0.000000,0.00020160,42.1
337,3.882504,0.000000,0.00020220,42.2
338,3.979380,0.000000,0.00020280,42.3
339,4.004954,0.000000,0.00020340,42.4
340,3.969169,0.000000,0.00020400,42.5
341,3.994216,0.000000,0.00020460,42.7
342,3.946476,0.000000,0.00020520,42.8
343,4.119899,0.000000,0.00020580,42.9
344,3.879410,0.000000,0.00020640,43.0
345,3.939326,0.000000,0.00020700,43.2
346,3.984742,0.000000,0.00020760,43.3
347,3.973348,0.000000,0.00020820,43.4
348,3.970347,0.000000,0.00020880,43.5
349,3.928890,0.000000,0.00020940,43.7
350,3.998727,0.000000,0.00021000,43.8
351,3.951906,0.000000,0.00021060,43.9
352,3.913235,0.000000,0.00021120,44.0
353,3.880303,0.000000,0.00021180,44.1
354,3.907438,0.000000,0.00021240,44.3
355,3.900533,0.000000,0.00021300,44.4
356,3.931649,0.000000,0.00021360,44.5
357,3.982103,0.000000,0.00021420,44.6
358,3.920855,0.000000,0.00021480,44.8
359,3.946395,0.000000,0.00021540,44.9
360,3.914869,0.000000,0.00021600,45.0
361,3.914310,0.000000,0.00021660,45.1
362,3.943703,0.000000,0.00021720,45.3
363,3.892234,0.000000,0.00021780,45.4
364,3.929617,0.000000,0.00021840,45.5
365,3.914460,0.000000,0.00021900,45.6
366,3.913465,0.000000,0.00021960,45.8
367,3.882657,0.000000,0.00022020,45.9
368,3.880857,0.000000,0.00022080,46.0
369,3.886643,0.000000,0.00022140,46.1
370,3.880546,0.000000,0.00022200,46.2
371,3.912808,0.000000,0.00022260,46.4
372,3.795162,0.000000,0.00022320,46.5
373,3.868491,0.000000,0.00022380,46.6
374,3.807250,0.000000,0.00022440,46.7
375,3.903259,0.000000,0.00022500,46.9
376,3.869677,0.000000,0.00022560,47.0
377,3.824484,0.000000,0.00022620,47.1
378,3.824712,0.000000,0.00022680,47.2
379,3.863586,0.000000,0.00022740,47.4
380,3.869541,0.000000,0.00022800,47.5
381,3.923308,0.000000,0.00022860,47.6
382,3.870811,0.000000,0.00022920,47.7
383,3.875655,0.000000,0.00022980,47.9
384,3.845734,0.000000,0.00023040,48.0
385,3.852906,0.000000,0.00023100,48.1
386,3.882832,0.000000,0.00023160,48.2
387,3.844667,0.000000,0.00023220,48.3
388,3.786789,0.000000,0.00023280,48.5
389,3.853159,0.000000,0.00023340,48.6
390,3.861236,0.000000,0.00023400,48.7
391,3.863689,0.000000,0.00023460,48.8
392,3.799144,0.000000,0.00023520,49.0
393,3.869753,0.000000,0.00023580,49.1
394,3.784790,0.000000,0.00023640,49.2
395,3.746790,0.000000,0.00023700,49.3
396,3.830690,0.000000,0.00023760,49.5
397,3.813914,0.000000,0.00023820,49.6
398,3.865731,0.000000,0.00023880,49.7
399,3.837817,0.000000,0.00023940,49.8
400,3.761268,0.000000,0.00024000,50.0
401,3.771271,0.000000,0.00024060,50.1
402,3.752080,0.000000,0.00024120,50.2
403,3.776005,0.000000,0.00024180,50.3
404,3.793876,0.000000,0.00024240,50.4
405,3.774078,0.000000,0.00024300,50.6
406,3.808405,0.000000,0.00024360,50.7
407,3.794308,0.000000,0.00024420,50.8
408,3.806273,0.000000,0.00024480,50.9
409,3.862429,0.000000,0.00024540,51.1
410,3.816862,0.000000,0.00024600,51.2
411,3.742526,0.000000,0.00024660,51.3
412,3.722801,0.000000,0.00024720,51.4
413,3.738076,0.000000,0.00024780,51.6
414,3.739630,0.000000,0.00024840,51.7
415,3.738278,0.000000,0.00024900,51.8
416,3.749031,0.000000,0.00024960,51.9
417,3.768144,0.000000,0.00025020,52.1
418,3.740628,0.000000,0.00025080,52.2
419,3.770335,0.000000,0.00025140,52.3
420,3.753764,0.000000,0.00025200,52.4
421,3.753398,0.000000,0.00025260,52.5
422,3.783467,0.000000,0.00025320,52.7
423,3.806149,0.000000,0.00025380,52.8
424,3.721935,0.000000,0.00025440,52.9
425,3.778855,0.000000,0.00025500,53.0
426,3.787063,0.000000,0.00025560,53.2
427,3.745019,0.000000,0.00025620,53.3
428,3.727886,0.000000,0.00025680,53.4
429,3.720543,0.000000,0.00025740,53.5
430,3.679519,0.000000,0.00025800,53.7
431,3.732723,0.000000,0.00025860,53.8
432,3.761770,0.000000,0.00025920,53.9
433,3.678828,0.000000,0.00025980,54.0
434,3.689919,0.000000,0.00026040,54.2
435,3.700994,0.000000,0.00026100,54.3
436,3.707531,0.000000,0.00026160,54.4
437,3.746274,0.000000,0.00026220,54.5
438,3.705615,0.000000,0.00026280,54.6
439,3.661584,0.000000,0.00026340,54.8
440,3.659096,0.000000,0.00026400,54.9
441,3.634784,0.000000,0.00026460,55.0
442,3.767090,0.000000,0.00026520,55.1
443,3.650272,0.000000,0.00026580,55.3
444,3.695959,0.000000,0.00026640,55.4
445,3.640065,0.000000,0.00026700,55.5
446,3.679861,0.000000,0.00026760,55.6
447,3.773408,0.000000,0.00026820,55.8
448,3.670108,0.000000,0.00026880,55.9
449,3.747060,0.000000,0.00026940,56.0
450,3.652726,0.000000,0.00027000,56.1
451,3.726198,0.000000,0.00027060,56.2
452,3.606915,0.000000,0.00027120,56.4
453,3.721907,0.000000,0.00027180,56.5
454,3.638948,0.000000,0.00027240,56.6
455,3.706639,0.000000,0.00027300,56.7
456,3.770760,0.000000,0.00027360,56.9
457,3.677382,0.000000,0.00027420,57.0
458,3.687912,0.000000,0.00027480,57.1
459,3.688182,0.000000,0.00027540,57.2
460,3.556374,0.000000,0.00027600,57.4
461,3.634542,0.000000,0.00027660,57.5
462,3.657966,0.000000,0.00027720,57.6
463,3.635275,0.000000,0.00027780,57.7
464,3.660214,0.000000,0.00027840,57.9
465,3.638524,0.000000,0.00027900,58.0
466,3.634622,0.000000,0.00027960,58.1
467,3.616943,0.000000,0.00028020,58.2
468,3.692754,0.000000,0.00028080,58.3
469,3.574248,0.000000,0.00028140,58.5
470,3.590247,0.000000,0.00028200,58.6
471,3.616356,0.000000,0.00028260,58.7
472,3.620789,0.000000,0.00028320,58.8
473,3.659131,0.000000,0.00028380,59.0
474,3.552346,0.000000,0.00028440,59.1
475,3.597790,0.000000,0.00028500,59.2
476,3.662745,0.000000,0.00028560,59.3
477,3.559235,0.000000,0.00028620,59.5
478,3.596311,0.000000,0.00028680,59.6
479,3.559154,0.000000,0.00028740,59.7
480,3.624516,0.000000,0.00028800,59.8
481,3.639667,0.000000,0.00028860,60.0
482,3.637903,0.000000,0.00028920,60.1
483,3.565845,0.000000,0.00028980,60.2
484,3.616507,0.000000,0.00029040,60.3
485,3.536803,0.000000,0.00029100,60.4
486,3.581778,0.000000,0.00029160,60.6
487,3.577063,0.000000,0.00029220,60.7
488,3.578609,0.000000,0.00029280,60.8
489,3.595398,0.000000,0.00029340,60.9
490,3.625629,0.000000,0.00029400,61.1
491,3.579278,0.000000,0.00029460,61.2
492,3.491789,0.000000,0.00029520,61.3
493,3.570414,0.000000,0.00029580,61.4
494,3.538936,0.000000,0.00029640,61.6
495,3.551980,0.000000,0.00029700,61.7
496,3.561791,0.000000,0.00029760,61.8
497,3.507835,0.000000,0.00029820,61.9
498,3.586838,0.000000,0.00029880,62.1
499,3.501002,0.000000,0.00029940,62.2
500,3.620061,0.000000,0.00030000,62.3
501,3.427680,0.000000,0.00030000,62.4
502,3.480935,0.000000,0.00030000,62.6
503,3.565312,0.000000,0.00030000,62.7
504,3.539656,0.000000,0.00030000,62.8
505,3.510242,0.000000,0.00030000,62.9
506,3.541166,0.000000,0.00030000,63.0
507,3.505113,0.000000,0.00030000,63.2
508,3.538767,0.000000,0.00030000,63.3
509,3.494766,0.000000,0.00030000,63.4
510,3.548915,0.000000,0.00030000,63.5
511,3.440958,0.000000,0.00030000,63.7
512,3.469893,0.000000,0.00030000,63.8
513,3.506870,0.000000,0.00030000,63.9
514,3.525630,0.000000,0.00030000,64.0
515,3.486731,0.000000,0.00030000,64.2
516,3.486894,0.000000,0.00030000,64.3
517,3.468879,0.000000,0.00030000,64.4
518,3.450195,0.000000,0.00030000,64.5
519,3.465105,0.000000,0.00030000,64.7
520,3.501018,0.000000,0.00030000,64.8
521,3.544771,0.000000,0.00030000,64.9
522,3.512741,0.000000,0.00030000,65.0
523,3.531078,0.000000,0.00030000,65.1
524,3.487786,0.000000,0.00030000,65.3
525,3.454659,0.000000,0.00030000,65.4
526,3.465794,0.000000,0.00030000,65.5
527,3.423648,0.000000,0.00030000,65.6
528,3.469580,0.000000,0.00030000,65.8
529,3.552485,0.000000,0.00030000,65.9
530,3.519287,0.000000,0.00030000,66.0
531,3.435092,0.000000,0.00030000,66.1
532,3.522939,0.000000,0.00030000,66.3
533,3.425873,0.000000,0.00030000,66.4
534,3.426453,0.000000,0.00030000,66.5
535,3.427303,0.000000,0.00030000,66.6
536,3.477573,0.000000,0.00030000,66.8
537,3.418015,0.000000,0.00030000,66.9
538,3.489778,0.000000,0.00030000,67.0
539,3.457960,0.000000,0.00030000,67.1
540,3.468516,0.000000,0.00030000,67.2
541,3.508885,0.000000,0.00030000,67.4
542,3.416436,0.000000,0.00030000,67.5
543,3.430955,0.000000,0.00030000,67.6
544,3.405319,0.000000,0.00030000,67.7
545,3.440680,0.000000,0.00030000,67.9
546,3.410200,0.000000,0.00030000,68.0
547,3.379111,0.000000,0.00030000,68.1
548,3.415998,0.000000,0.00030000,68.2
549,3.437796,0.000000,0.00030000,68.4
550,3.431419,0.000000,0.00030000,68.5
551,3.454559,0.000000,0.00030000,68.6
552,3.396188,0.000000,0.00030000,68.7
553,3.384484,0.000000,0.00030000,68.9
554,3.405426,0.000000,0.00030000,69.0
555,3.424009,0.000000,0.00030000,69.1
556,3.418914,0.000000,0.00030000,69.2
557,3.377310,0.000000,0.00030000,69.3
558,3.371048,0.000000,0.00030000,69.5
559,3.420166,0.000000,0.00030000,69.6
560,3.383838,0.000000,0.00030000,69.7
561,3.402735,0.000000,0.00030000,69.8
562,3.391469,0.000000,0.00030000,70.0
563,3.321388,0.000000,0.00030000,70.1
564,3.349020,0.000000,0.00030000,70.2
565,3.440621,0.000000,0.00030000,70.3
566,3.405253,0.000000,0.00030000,70.5
567,3.389628,0.000000,0.00030000,70.6
568,3.360453,0.000000,0.00030000,70.7
569,3.340849,0.000000,0.00030000,70.8
570,3.404375,0.000000,0.00030000,70.9
571,3.360180,0.000000,0.00030000,71.1
572,3.428106,0.000000,0.00030000,71.2
573,3.328833,0.000000,0.00030000,71.3
574,3.363215,0.000000,0.00030000,71.4
575,3.402934,0.000000,0.00030000,71.6
576,3.370025,0.000000,0.00030000,71.7
577,3.334153,0.000000,0.00030000,71.8
578,3.428023,0.000000,0.00030000,71.9
579,3.303959,0.000000,0.00030000,72.1
580,3.362070,0.000000,0.00030000,72.2
581,3.352735,0.000000,0.00030000,72.3
582,3.331877,0.000000,0.00030000,72.4
583,3.323678,0.000000,0.00030000,72.6
584,3.286317,0.000000,0.00030000,72.7
585,3.357006,0.000000,0.00030000,72.8
586,3.329838,0.000000,0.00030000,72.9
587,3.398738,0.000000,0.00030000,73.0
588,3.279073,0.000000,0.00030000,73.2
589,3.321614,0.000000,0.00030000,73.3
590,3.309743,0.000000,0.00030000,73.4
591,3.280946,0.000000,0.00030000,73.5
592,3.399464,0.000000,0.00030000,73.7
593,3.311986,0.000000,0.00030000,73.8
594,3.320170,0.000000,0.00030000,73.9
595,3.274917,0.000000,0.00030000,74.0
596,3.353523,0.000000,0.00030000,74.2
597,3.310053,0.000000,0.00030000,74.3
598,3.304263,0.000000,0.00030000,74.4
599,3.240806,0.000000,0.00030000,74.5
600,3.333080,0.000000,0.00030000,74.7
601,3.333541,0.000000,0.00030000,74.8
602,3.324043,0.000000,0.00030000,74.9
603,3.326353,0.000000,0.00030000,75.0
604,3.305906,0.000000,0.00030000,75.1
605,3.225163,0.000000,0.00030000,75.3
606,3.312322,0.000000,0.00030000,75.4
607,3.293032,0.000000,0.00030000,75.5
608,3.255827,0.000000,0.00030000,75.6
609,3.297797,0.000000,0.00030000,75.8
610,3.352880,0.000000,0.00030000,75.9
611,3.226801,0.000000,0.00030000,76.0
612,3.327397,0.000000,0.00030000,76.1
613,3.192990,0.000000,0.00030000,76.3
614,3.251837,0.000000,0.00030000,76.4
615,3.272045,0.000000,0.00030000,76.5
616,3.211260,0.000000,0.00030000,76.6
617,3.313106,0.000000,0.00030000,76.8
618,3.322975,0.000000,0.00030000,76.9
619,3.250994,0.000000,0.00030000,77.0
620,3.254417,0.000000,0.00030000,77.1
621,3.250466,0.000000,0.00030000,77.2
622,3.225464,0.000000,0.00030000,77.4
623,3.273518,0.000000,0.00030000,77.5
624,3.200916,0.000000,0.00030000,77.6
625,3.256716,0.000000,0.00030000,77.7
626,3.260405,0.000000,0.00030000,77.9
627,3.311445,0.000000,0.00030000,78.0
628,3.231155,0.000000,0.00030000,78.1
629,3.200263,0.000000,0.00030000,78.2
630,3.256884,0.000000,0.00029999,78.4
631,3.199435,0.000000,0.00029999,78.5
632,3.237515,0.000000,0.00029999,78.6
633,3.257963,0.000000,0.00029999,78.7
634,3.240731,0.000000,0.00029999,78.9
