step,loss,tri_loss,lr,elapsed_s
97,5.886405,0.000000,0.00005820,17.3
98,5.785247,0.000000,0.00005880,17.5
99,5.805177,0.000000,0.00005940,17.7
100,5.795367,0.000000,0.00006000,17.9
101,5.776995,0.000000,0.00006060,18.0
102,5.808883,0.000000,0.00006120,18.2
103,5.758138,0.000000,0.00006180,18.4
104,5.706892,0.000000,0.00006240,18.6
105,5.704336,0.000000,0.00006300,18.7
106,5.704504,0.000000,0.00006360,18.9
107,5.601636,0.000000,0.00006420,19.1
108,5.668935,0.000000,0.00006480,19.2
109,5.601942,0.000000,0.00006540,19.4
110,5.576499,0.000000,0.00006600,19.6
111,5.605399,0.000000,0.00006660,19.8
112,5.538831,0.000000,0.00006720,19.9
113,5.576219,0.000000,0.00006780,20.1
114,5.508597,0.000000,0.00006840,20.3
115,5.463311,0.000000,0.00006900,20.4
116,5.478667,0.000000,0.00006960,20.6
117,5.448213,0.000000,0.00007020,20.8
118,5.461082,0.000000,0.00007080,21.0
119,5.378308,0.000000,0.00007140,21.1
120,5.409627,0.000000,0.00007200,21.3
121,5.368158,0.000000,0.00007260,21.5
122,5.370620,0.000000,0.00007320,21.7
123,5.317197,0.000000,0.00007380,21.8
124,5.313664,0.000000,0.00007440,22.0
125,5.278300,0.000000,0.00007500,22.2
126,5.378785,0.000000,0.00007560,22.3
127,5.251428,0.000000,0.00007620,22.5
128,5.223807,0.000000,0.00007680,22.7
129,5.194256,0.000000,0.00007740,22.9
130,5.214611,0.000000,0.00007800,23.0
131,5.250647,0.000000,0.00007860,23.2
132,5.164541,0.000000,0.00007920,23.4
133,5.178123,0.000000,0.00007980,23.5
134,5.168102,0.000000,0.00008040,23.7
135,5.199219,0.000000,0.00008100,23.9
136,5.215499,0.000000,0.00008160,24.1
137,5.080942,0.000000,0.00008220,24.2
138,5.128255,0.000000,0.00008280,24.4
139,5.076317,0.000000,0.00008340,24.6
140,5.031292,0.000000,0.00008400,24.8
141,5.070629,0.000000,0.00008460,24.9
142,5.011193,0.000000,0.00008520,25.1
143,5.056610,0.000000,0.00008580,25.3
144,5.114482,0.000000,0.00008640,25.4
145,4.997486,0.000000,0.00008700,25.6
146,5.029506,0.000000,0.00008760,25.8
147,5.047174,0.000000,0.00008820,26.0
148,4.955093,0.000000,0.00008880,26.1
149,4.911205,0.000000,0.00008940,26.3
150,4.972732,0.000000,0.00009000,26.5
151,4.945108,0.000000,0.00009060,26.7
152,4.943181,0.000000,0.00009120,26.8
153,4.916127,0.000000,0.00009180,27.0
154,5.020201,0.000000,0.00009240,27.2
155,4.874061,0.000000,0.00009300,27.3
156,4.888805,0.000000,0.00009360,27.5
157,4.874517,0.000000,0.00009420,27.7
158,4.909140,0.000000,0.00009480,27.9
159,4.846816,0.000000,0.00009540,28.0
160,4.907331,0.000000,0.00009600,28.2
161,4.844435,0.000000,0.00009660,28.4
162,4.775496,0.000000,0.00009720,28.6
163,4.842659,0.000000,0.00009780,28.7
164,4.811519,0.000000,0.00009840,28.9
165,4.804177,0.000000,0.00009900,29.1
166,4.756727,0.000000,0.00009960,29.2
167,4.810653,0.000000,0.00010020,29.4
168,4.765231,0.000000,0.00010080,29.6
169,4.698260,0.000000,0.00010140,29.8
170,4.708608,0.000000,0.00010200,29.9
171,4.717326,0.000000,0.00010260,30.1
172,4.781219,0.000000,0.00010320,30.3
173,4.715460,0.000000,0.00010380,30.4
174,4.734379,0.000000,0.00010440,30.6
175,4.657446,0.000000,0.00010500,30.8
176,4.644677,0.000000,0.00010560,31.0
177,4.656667,0.000000,0.00010620,31.1
178,4.684943,0.000000,0.00010680,31.3
179,4.632225,0.000000,0.00010740,31.5
180,4.648184,0.000000,0.00010800,31.7
181,4.716989,0.000000,0.00010860,31.8
182,4.674547,0.000000,0.00010920,32.0
183,4.657427,0.000000,0.00010980,32.2
184,4.629349,0.000000,0.00011040,32.3
185,4.584513,0.000000,0.00011100,32.5
186,4.624608,0.000000,0.00011160,32.7
187,4.660127,0.000000,0.00011220,32.9
188,4.565650,0.000000,0.00011280,33.0
189,4.595844,0.000000,0.00011340,33.2
190,4.575865,0.000000,0.00011400,33.4
191,4.628930,0.000000,0.00011460,33.6
192,4.552773,0.000000,0.00011520,33.7
193,4.583005,0.000000,0.00011580,33.9
194,4.633423,0.000000,0.00011640,34.1
195,4.528331,0.000000,0.00011700,34.2
196,4.542521,0.000000,0.00011760,34.4
197,4.563509,0.000000,0.00011820,34.6
198,4.495674,0.000000,0.00011880,34.8
199,4.536542,0.000000,0.00011940,34.9
200,4.478607,0.000000,0.00012000,35.1
201,4.464532,0.000000,0.00012060,35.3
202,4.395357,0.000000,0.00012120,35.5
203,4.481367,0.000000,0.00012180,35.6
204,4.471524,0.000000,0.00012240,35.8
205,4.469565,0.000000,0.00012300,36.0
206,4.403137,0.000000,0.00012360,36.1
207,4.491185,0.000000,0.00012420,36.3
208,4.444693,0.000000,0.00012480,36.5
209,4.420988,0.000000,0.00012540,36.7
210,4.423568,0.000000,0.00012600,36.8
211,4.436749,0.000000,0.00012660,37.0
212,4.399174,0.000000,0.00012720,37.2
213,4.428933,0.000000,0.00012780,37.4
214,4.489749,0.000000,0.00012840,37.5
215,4.485442,0.000000,0.00012900,37.7
216,4.395886,0.000000,0.00012960,37.9
217,4.359065,0.000000,0.00013020,38.0
218,4.390646,0.000000,0.00013080,38.2
219,4.405249,0.000000,0.00013140,38.4
220,4.383422,0.000000,0.00013200,38.6
221,4.368264,0.000000,0.00013260,38.7
222,4.356403,0.000000,0.00013320,38.9
223,4.307041,0.000000,0.00013380,39.1
224,4.367791,0.000000,0.00013440,39.3
225,4.328928,0.000000,0.00013500,39.4
226,4.381429,0.000000,0.00013560,39.6
227,4.201808,0.000000,0.00013620,39.8
228,4.315796,0.000000,0.00013680,39.9
229,4.309267,0.000000,0.00013740,40.1
230,4.322834,0.000000,0.00013800,40.3
231,4.389897,0.000000,0.00013860,40.5
232,4.331731,0.000000,0.00013920,40.6
233,4.379532,0.000000,0.00013980,40.8
234,4.313697,0.000000,0.00014040,41.0
235,4.339536,0.000000,0.00014100,41.2
236,4.316084,0.000000,0.00014160,41.3
237,4.282021,0.000000,0.00014220,41.5
238,4.256147,0.000000,0.00014280,41.7
239,4.283898,0.000000,0.00014340,41.8
240,4.186808,0.000000,0.00014400,42.0
241,4.230966,0.000000,0.00014460,42.2
242,4.217819,0.000000,0.00014520,42.4
243,4.215416,0.000000,0.00014580,42.5
244,4.304631,0.000000,0.00014640,42.7
245,4.256481,0.000000,0.00014700,42.9
246,4.327671,0.000000,0.00014760,43.1
247,4.254010,0.000000,0.00014820,43.2
248,4.126176,0.000000,0.00014880,43.4
249,4.302682,0.000000,0.00014940,43.6
250,4.267067,0.000000,0.00015000,43.7
251,4.245859,0.000000,0.00015060,43.9
252,4.209570,0.000000,0.00015120,44.1
253,4.185137,0.000000,0.00015180,44.3
254,4.212729,0.000000,0.00015240,44.4
255,4.183811,0.000000,0.00015300,44.6
256,4.225632,0.000000,0.00015360,44.8
257,4.189149,0.000000,0.00015420,45.0
258,4.161978,0.000000,0.00015480,45.1
259,4.139579,0.000000,0.00015540,45.3
260,4.169863,0.000000,0.00015600,45.5
261,4.161364,0.000000,0.00015660,45.6
262,4.129809,0.000000,0.00015720,45.8
263,4.128226,0.000000,0.00015780,46.0
264,4.092848,0.000000,0.00015840,46.2
265,4.145956,0.000000,0.00015900,46.3
266,4.151896,0.000000,0.00015960,46.5
267,4.106089,0.000000,0.00016020,46.7
268,4.152277,0.000000,0.00016080,46.9
269,4.146993,0.000000,0.00016140,47.0
270,4.116494,0.000000,0.00016200,47.2
271,4.159682,0.000000,0.00016260,47.4
272,4.162480,0.000000,0.00016320,47.5
273,4.126653,0.000000,0.00016380,47.7
274,4.105119,0.000000,0.00016440,47.9
275,4.117031,0.000000,0.00016500,48.1
276,4.156055,0.000000,0.00016560,48.2
277,4.077557,0.000000,0.00016620,48.4
278,4.107763,0.000000,0.00016680,48.6
279,4.086332,0.000000,0.00016740,48.8
280,4.061942,0.000000,0.00016800,48.9
281,4.109465,0.000000,0.00016860,49.1
282,4.125983,0.000000,0.00016920,49.3
283,4.127741,0.000000,0.00016980,49.4
284,4.087520,0.000000,0.00017040,49.6
285,4.031959,0.000000,0.00017100,49.8
286,4.066002,0.000000,0.00017160,50.0
287,4.020267,0.000000,0.00017220,50.1
288,4.092256,0.000000,0.00017280,50.3
289,3.974566,0.000000,0.00017340,50.5
290,4.042963,0.000000,0.00017400,50.7
291,4.037131,0.000000,0.00017460,50.8
292,4.073881,0.000000,0.00017520,51.0
293,4.083433,0.000000,0.00017580,51.2
294,4.015794,0.000000,0.00017640,51.3
295,4.038967,0.000000,0.00017700,51.5
296,4.058687,0.000000,0.00017760,51.7
297,4.019706,0.000000,0.00017820,51.9
298,4.089849,0.000000,0.00017880,52.0
299,4.053799,0.000000,0.00017940,52.2
300,4.010894,0.000000,0.00018000,52.4
301,3.993774,0.000000,0.00018060,52.6
302,3.994844,0.000000,0.00018120,52.7
303,4.040612,0.000000,0.00018180,52.9
304,4.005477,0.000000,0.00018240,53.1
305,4.020171,0.000000,0.00018300,53.2
306,3.954007,0.000000,0.00018360,53.4
307,4.012765,0.000000,0.00018420,53.6
308,3.936143,0.000000,0.00018480,53.8
309,4.019569,0.000000,0.00018540,53.9
310,3.968408,0.000000,0.00018600,54.1
311,4.000092,0.000000,0.00018660,54.3
312,3.984939,0.000000,0.00018720,54.5
313,4.013479,0.000000,0.00018780,54.6
314,3.942652,0.000000,0.00018840,54.8
315,3.924606,0.000000,0.00018900,55.0
316,4.002489,0.000000,0.00018960,55.1
317,3.947357,0.000000,0.00019020,55.3
318,3.929803,0.000000,0.00019080,55.5
319,3.949484,0.000000,0.00019140,55.7
320,3.952868,0.000000,0.00019200,55.8
321,3.991325,0.000000,0.00019260,56.0
322,3.878130,0.000000,0.00019320,56.2
323,3.952946,0.000000,0.00019380,56.4
324,3.881850,0.000000,0.00019440,56.5
325,3.971582,0.000000,0.00019500,56.7
326,3.865247,0.000000,0.00019560,56.9
327,3.908553,0.000000,0.00019620,57.0
328,3.896770,0.000000,0.00019680,57.2
329,3.943995,0.000000,0.00019740,57.4
330,3.982306,0.000000,0.00019800,57.6
331,3.865919,0.000000,0.00019860,57.7
332,3.916610,0.000000,0.00019920,57.9
333,3.959186,0.000000,0.00019980,58.1
334,3.950078,0.000000,0.00020040,58.3
335,3.938695,0.000000,0.00020100,58.4
336,3.884693,0.000000,0.00020160,58.6
337,3.812696,0.000000,0.00020220,58.8
338,3.911498,0.000000,0.00020280,58.9
339,3.930607,0.000000,0.00020340,59.1
340,3.904075,0.000000,0.00020400,59.3
341,3.916503,0.000000,0.00020460,59.5
342,3.863986,0.000000,0.00020520,59.6
343,4.046921,0.000000,0.00020580,59.8
344,3.806245,0.000000,0.00020640,60.0
345,3.865515,0.000000,0.00020700,60.2
346,3.904352,0.000000,0.00020760,60.3
347,3.909697,0.000000,0.00020820,60.5
348,3.899520,0.000000,0.00020880,60.7
349,3.861092,0.000000,0.00020940,60.9
350,3.929956,0.000000,0.00021000,61.0
351,3.870488,0.000000,0.00021060,61.2
352,3.824279,0.000000,0.00021120,61.4
353,3.812060,0.000000,0.00021180,61.5
354,3.824151,0.000000,0.00021240,61.7
355,3.810769,0.000000,0.00021300,61.9
356,3.845243,0.000000,0.00021360,62.1
357,3.902277,0.000000,0.00021420,62.2
358,3.843221,0.000000,0.00021480,62.4
359,3.868334,0.000000,0.00021540,62.6
360,3.832339,0.000000,0.00021600,62.8
361,3.845061,0.000000,0.00021660,62.9
362,3.858948,0.000000,0.00021720,63.1
363,3.817286,0.000000,0.00021780,63.3
364,3.839282,0.000000,0.00021840,63.4
365,3.829138,0.000000,0.00021900,63.6
366,3.835446,0.000000,0.00021960,63.8
367,3.797091,0.000000,0.00022020,64.0
368,3.817291,0.000000,0.00022080,64.1
369,3.806004,0.000000,0.00022140,64.3
370,3.811476,0.000000,0.00022200,64.5
371,3.827832,0.000000,0.00022260,64.7
372,3.718113,0.000000,0.00022320,64.8
373,3.786441,0.000000,0.00022380,65.0
374,3.733513,0.000000,0.00022440,65.2
375,3.814230,0.000000,0.00022500,65.3
376,3.792159,0.000000,0.00022560,65.5
377,3.743706,0.000000,0.00022620,65.7
378,3.747025,0.000000,0.00022680,65.9
379,3.778496,0.000000,0.00022740,66.0
380,3.788170,0.000000,0.00022800,66.2
381,3.856848,0.000000,0.00022860,66.4
382,3.780690,0.000000,0.00022920,66.6
383,3.799623,0.000000,0.00022980,66.7
384,3.765494,0.000000,0.00023040,66.9
385,3.772715,0.000000,0.00023100,67.1
386,3.813082,0.000000,0.00023160,67.2
387,3.760278,0.000000,0.00023220,67.4
388,3.702262,0.000000,0.00023280,67.6
389,3.772354,0.000000,0.00023340,67.8
390,3.775695,0.000000,0.00023400,67.9
391,3.785970,0.000000,0.00023460,68.1
392,3.718518,0.000000,0.00023520,68.3
393,3.789787,0.000000,0.00023580,68.5
394,3.689044,0.000000,0.00023640,68.6
395,3.667723,0.000000,0.00023700,68.8
396,3.745350,0.000000,0.00023760,69.0
397,3.730464,0.000000,0.00023820,69.1
398,3.784586,0.000000,0.00023880,69.3
399,3.762990,0.000000,0.00023940,69.5
400,3.676817,0.000000,0.00024000,69.7
401,3.679374,0.000000,0.00024060,69.8
402,3.679614,0.000000,0.00024120,70.0
403,3.688648,0.000000,0.00024180,70.2
404,3.699287,0.000000,0.00024240,70.4
405,3.695256,0.000000,0.00024300,70.5
406,3.725295,0.000000,0.00024360,70.7
407,3.708336,0.000000,0.00024420,70.9
408,3.719565,0.000000,0.00024480,71.0
409,3.780823,0.000000,0.00024540,71.2
410,3.731420,0.000000,0.00024600,71.4
411,3.658126,0.000000,0.00024660,71.6
412,3.641728,0.000000,0.00024720,71.7
413,3.656940,0.000000,0.00024780,71.9
414,3.658935,0.000000,0.00024840,72.1
415,3.660560,0.000000,0.00024900,72.3
416,3.661972,0.000000,0.00024960,72.4
417,3.691705,0.000000,0.00025020,72.6
418,3.662147,0.000000,0.00025080,72.8
419,3.691003,0.000000,0.00025140,72.9
420,3.670503,0.000000,0.00025200,73.1
421,3.677395,0.000000,0.00025260,73.3
422,3.696564,0.000000,0.00025320,73.5
423,3.719031,0.000000,0.00025380,73.6
424,3.652896,0.000000,0.00025440,73.8
425,3.698415,0.000000,0.00025500,74.0
426,3.705912,0.000000,0.00025560,74.2
427,3.673100,0.000000,0.00025620,74.3
428,3.650729,0.000000,0.00025680,74.5
429,3.635360,0.000000,0.00025740,74.7
430,3.594111,0.000000,0.00025800,74.8
431,3.652963,0.000000,0.00025860,75.0
432,3.687892,0.000000,0.00025920,75.2
433,3.613723,0.000000,0.00025980,75.4
434,3.613990,0.000000,0.00026040,75.5
435,3.626884,0.000000,0.00026100,75.7
436,3.630825,0.000000,0.00026160,75.9
437,3.665757,0.000000,0.00026220,76.1
438,3.622937,0.000000,0.00026280,76.2
439,3.585464,0.000000,0.00026340,76.4
440,3.591727,0.000000,0.00026400,76.6
441,3.558401,0.000000,0.00026460,76.7
442,3.689760,0.000000,0.00026520,76.9
443,3.571549,0.000000,0.00026580,77.1
444,3.609923,0.000000,0.00026640,77.3
445,3.573484,0.000000,0.00026700,77.4
446,3.585094,0.000000,0.00026760,77.6
447,3.701366,0.000000,0.00026820,77.8
448,3.598444,0.000000,0.00026880,78.0
449,3.662683,0.000000,0.00026940,78.1
450,3.569648,0.000000,0.00027000,78.3
451,3.632857,0.000000,0.00027060,78.5
452,3.521326,0.000000,0.00027120,78.7
453,3.646742,0.000000,0.00027180,78.8
454,3.540851,0.000000,0.00027240,79.0
455,3.623178,0.000000,0.00027300,79.2
456,3.675035,0.000000,0.00027360,79.3
457,3.583697,0.000000,0.00027420,79.5
458,3.602880,0.000000,0.00027480,79.7
459,3.594296,0.000000,0.00027540,79.9
460,3.475904,0.000000,0.00027600,80.0
461,3.537439,0.000000,0.00027660,80.2
462,3.577060,0.000000,0.00027720,80.4
463,3.546891,0.000000,0.00027780,80.6
464,3.582182,0.000000,0.00027840,80.7
465,3.545117,0.000000,0.00027900,80.9
466,3.550571,0.000000,0.00027960,81.1
467,3.519156,0.000000,0.00028020,81.2
468,3.611281,0.000000,0.00028080,81.4
469,3.481807,0.000000,0.00028140,81.6
470,3.508329,0.000000,0.00028200,81.8
471,3.526701,0.000000,0.00028260,81.9
472,3.534457,0.000000,0.00028320,82.1
473,3.571361,0.000000,0.00028380,82.3
474,3.462774,0.000000,0.00028440,82.5
475,3.511666,0.000000,0.00028500,82.6
476,3.573068,0.000000,0.00028560,82.8
477,3.478645,0.000000,0.00028620,83.0
478,3.529959,0.000000,0.00028680,83.1
479,3.470559,0.000000,0.00028740,83.3
480,3.547786,0.000000,0.00028800,83.5
481,3.564341,0.000000,0.00028860,83.7
482,3.557192,0.000000,0.00028920,83.8
483,3.485746,0.000000,0.00028980,84.0
484,3.527741,0.000000,0.00029040,84.2
485,3.457629,0.000000,0.00029100,84.4
486,3.490983,0.000000,0.00029160,84.5
487,3.485442,0.000000,0.00029220,84.7
488,3.499855,0.000000,0.00029280,84.9
489,3.510877,0.000000,0.00029340,85.0
490,3.533713,0.000000,0.00029400,85.2
491,3.484789,0.000000,0.00029460,85.4
492,3.398889,0.000000,0.00029520,85.6
493,3.483046,0.000000,0.00029580,85.7
494,3.447832,0.000000,0.00029640,85.9
495,3.462238,0.000000,0.00029700,86.1
496,3.471569,0.000000,0.00029760,86.3
497,3.414013,0.000000,0.00029820,86.4
498,3.494939,0.000000,0.00029880,86.6
499,3.412879,0.000000,0.00029940,86.8
500,3.529573,0.000000,0.00030000,87.0
501,3.322683,0.000000,0.00030000,87.1
502,3.389139,0.000000,0.00030000,87.3
503,3.486937,0.000000,0.00030000,87.5
504,3.446908,0.000000,0.00030000,87.6
505,3.421131,0.000000,0.00030000,87.8
506,3.446680,0.000000,0.00030000,88.0
507,3.418310,0.000000,0.00030000,88.2
508,3.446245,0.000000,0.00030000,88.3
509,3.421710,0.000000,0.00030000,88.5
510,3.464979,0.000000,0.00030000,88.7
511,3.363021,0.000000,0.00030000,88.9
512,3.383997,0.000000,0.00030000,89.0
513,3.438049,0.000000,0.00030000,89.2
514,3.454997,0.000000,0.00030000,89.4
515,3.401908,0.000000,0.00030000,89.5
516,3.400191,0.000000,0.00030000,89.7
517,3.387486,0.000000,0.00030000,89.9
518,3.364388,0.000000,0.00030000,90.1
519,3.388700,0.000000,0.00030000,90.2
520,3.419611,0.000000,0.00030000,90.4
521,3.466821,0.000000,0.00030000,90.6
522,3.425093,0.000000,0.00030000,90.8
523,3.449919,0.000000,0.00030000,90.9
524,3.411296,0.000000,0.00030000,91.1
525,3.371747,0.000000,0.00030000,91.3
526,3.376400,0.000000,0.00030000,91.4
527,3.329211,0.000000,0.00030000,91.6
528,3.385816,0.000000,0.00030000,91.8
529,3.457791,0.000000,0.00030000,92.0
530,3.440490,0.000000,0.00030000,92.1
531,3.351663,0.000000,0.00030000,92.3
532,3.433358,0.000000,0.00030000,92.5
533,3.337567,0.000000,0.00030000,92.7
534,3.341916,0.000000,0.00030000,92.8
535,3.335763,0.000000,0.00030000,93.0
536,3.387661,0.000000,0.00030000,93.2
537,3.337075,0.000000,0.00030000,93.3
538,3.405383,0.000000,0.00030000,93.5
539,3.374307,0.000000,0.00030000,93.7
540,3.379934,0.000000,0.00030000,93.9
541,3.426221,0.000000,0.00030000,94.0
542,3.323125,0.000000,0.00030000,94.2
543,3.349539,0.000000,0.00030000,94.4
544,3.315420,0.000000,0.00030000,94.6
545,3.348078,0.000000,0.00030000,94.7
546,3.329325,0.000000,0.00030000,94.9
547,3.288471,0.000000,0.00030000,95.1
548,3.328943,0.000000,0.00030000,95.3
549,3.354867,0.000000,0.00030000,95.4
550,3.350798,0.000000,0.00030000,95.6
551,3.366693,0.000000,0.00030000,95.8
552,3.301781,0.000000,0.00030000,95.9
553,3.301235,0.000000,0.00030000,96.1
554,3.322044,0.000000,0.00030000,96.3
555,3.326991,0.000000,0.00030000,96.5
556,3.342889,0.000000,0.00030000,96.6
557,3.287452,0.000000,0.00030000,96.8
558,3.299402,0.000000,0.00030000,97.0
559,3.350259,0.000000,0.00030000,97.2
560,3.292967,0.000000,0.00030000,97.3
561,3.319538,0.000000,0.00030000,97.5
562,3.305900,0.000000,0.00030000,97.7
563,3.235749,0.000000,0.00030000,97.8
564,3.257889,0.000000,0.00030000,98.0
565,3.354643,0.000000,0.00030000,98.2
566,3.336298,0.000000,0.00030000,98.4
567,3.297540,0.000000,0.00030000,98.5
568,3.282206,0.000000,0.00030000,98.7
569,3.267774,0.000000,0.00030000,98.9
570,3.315237,0.000000,0.00030000,99.1
571,3.283638,0.000000,0.00030000,99.2
572,3.339319,0.000000,0.00030000,99.4
573,3.241308,0.000000,0.00030000,99.6
574,3.275005,0.000000,0.00030000,99.7
575,3.314260,0.000000,0.00030000,99.9
576,3.276906,0.000000,0.00030000,100.1
577,3.264592,0.000000,0.00030000,100.3
578,3.329721,0.000000,0.00030000,100.4
579,3.221450,0.000000,0.00030000,100.6
580,3.270360,0.000000,0.00030000,100.8
581,3.269130,0.000000,0.00030000,101.0
582,3.256393,0.000000,0.00030000,101.1
583,3.237648,0.000000,0.00030000,101.3
584,3.203406,0.000000,0.00030000,101.5
585,3.286729,0.000000,0.00030000,101.6
586,3.247921,0.000000,0.00030000,101.8
587,3.310643,0.000000,0.00030000,102.0
588,3.185110,0.000000,0.00030000,102.2
589,3.236579,0.000000,0.00030000,102.3
590,3.234920,0.000000,0.00030000,102.5
591,3.195359,0.000000,0.00030000,102.7
592,3.309017,0.000000,0.00030000,102.9
593,3.215044,0.000000,0.00030000,103.0
594,3.243152,0.000000,0.00030000,103.2
595,3.176936,0.000000,0.00030000,103.4
596,3.257802,0.000000,0.00030000,103.6
597,3.223054,0.000000,0.00030000,103.7
598,3.212469,0.000000,0.00030000,103.9
599,3.157084,0.000000,0.00030000,104.1
600,3.248439,0.000000,0.00030000,104.2
601,3.251754,0.000000,0.00030000,104.4
602,3.237668,0.000000,0.00030000,104.6
603,3.230326,0.000000,0.00030000,104.8
604,3.210690,0.000000,0.00030000,104.9
605,3.138476,0.000000,0.00030000,105.1
606,3.242512,0.000000,0.00030000,105.3
607,3.202304,0.000000,0.00030000,105.4
608,3.173924,0.000000,0.00030000,105.6
609,3.209453,0.000000,0.00030000,105.8
610,3.259112,0.000000,0.00030000,106.0
611,3.147068,0.000000,0.00030000,106.1
612,3.249686,0.000000,0.00030000,106.3
613,3.099799,0.000000,0.00030000,106.5
614,3.154296,0.000000,0.00030000,106.7
615,3.173957,0.000000,0.00030000,106.8
616,3.113460,0.000000,0.00030000,107.0
617,3.227508,0.000000,0.00030000,107.2
618,3.236760,0.000000,0.00030000,107.4
619,3.159428,0.000000,0.00030000,107.5
620,3.163718,0.000000,0.00030000,107.7
621,3.162809,0.000000,0.00030000,107.9
622,3.138131,0.000000,0.00030000,108.0
623,3.184431,0.000000,0.00030000,108.2
624,3.108882,0.000000,0.00030000,108.4
625,3.174219,0.000000,0.00030000,108.6
626,3.172315,0.000000,0.00030000,108.7
627,3.232969,0.000000,0.00030000,108.9
628,3.137063,0.000000,0.00030000,109.1
629,3.114995,0.000000,0.00030000,109.3
630,3.169032,0.000000,0.00029999,109.4
631,3.124805,0.000000,0.00029999,109.6
632,3.156141,0.000000,0.00029999,109.8
633,3.165231,0.000000,0.00029999,109.9
634,3.159033,0.000000,0.00029999,110.1
