step,lang_loss,tri_loss,sub_loss,lr,entropy,dead_bits,elapsed_s
3651,1.8359,0.0000,0.000000,0.000297,0.9745,0,626
3701,1.8113,0.0000,0.000000,0.000297,0.9728,0,635
3751,1.8400,0.0000,0.000000,0.000297,0.9758,0,644
3801,1.8331,0.0000,0.000000,0.000297,0.9740,0,652
3851,1.8367,0.0000,0.000000,0.000297,0.9751,0,661
3901,1.8622,0.0000,0.000000,0.000297,0.9743,0,669
3951,1.7663,0.0000,0.000000,0.000296,0.9740,0,678
4001,1.7516,0.0000,0.000000,0.000296,0.9759,0,686
4051,1.7745,0.0000,0.000000,0.000296,0.9736,0,695
4101,1.7476,0.0000,0.000000,0.000296,0.9724,0,704
4151,1.7731,0.0000,0.000000,0.000296,0.9761,0,712
4201,1.7525,0.0000,0.000000,0.000296,0.9764,0,721
4251,1.7719,0.0000,0.000000,0.000296,0.9769,0,729
4301,1.8286,0.0000,0.000000,0.000296,0.9761,0,738
4351,1.7617,0.0000,0.000000,0.000296,0.9793,0,746
4401,1.7351,0.0000,0.000000,0.000295,0.9763,0,755
4451,1.7203,0.0000,0.000000,0.000295,0.9762,0,764
4501,1.7618,0.0000,0.000000,0.000295,0.9773,0,772
4551,1.7916,0.0000,0.000000,0.000295,0.9740,0,781
4601,1.7672,0.0000,0.000000,0.000295,0.9780,0,789
4651,1.8053,0.0000,0.000000,0.000295,0.9776,0,798
4701,1.7051,0.0000,0.000000,0.000295,0.9772,0,806
4751,1.7086,0.0000,0.000000,0.000295,0.9732,0,815
4801,1.7358,0.0000,0.000000,0.000294,0.9779,0,824
4851,1.6832,0.0000,0.000000,0.000294,0.9761,0,832
4901,1.7256,0.0000,0.000000,0.000294,0.9740,0,841
4951,1.7254,0.0000,0.000000,0.000294,0.9778,0,849
5001,1.7144,0.0000,0.000000,0.000294,0.9790,0,858
5051,1.7281,0.0000,0.000000,0.000294,0.9772,0,866
5101,1.6620,0.0000,0.000000,0.000294,0.9793,0,875
5151,1.6898,0.0000,0.000000,0.000294,0.9796,0,884
5201,1.7198,0.0000,0.000000,0.000293,0.9794,0,892
5251,1.6224,0.0000,0.000000,0.000293,0.9792,0,901
5301,1.6925,0.0000,0.000000,0.000293,0.9783,0,909
5351,1.7567,0.0000,0.000000,0.000293,0.9764,0,918
5401,1.7576,0.0000,0.000000,0.000293,0.9769,0,926
5451,1.6547,0.0000,0.000000,0.000293,0.9762,0,935
5501,1.7313,0.0000,0.000000,0.000293,0.9779,0,944
5551,1.6880,0.0000,0.000000,0.000292,0.9774,0,952
5601,1.6579,0.0000,0.000000,0.000292,0.9796,0,961
5651,1.6386,0.0000,0.000000,0.000292,0.9789,0,969
5701,1.7432,0.0000,0.000000,0.000292,0.9807,0,978
5751,1.7031,0.0000,0.000000,0.000292,0.9786,0,986
5801,1.6460,0.0000,0.000000,0.000292,0.9777,0,995
5851,1.5937,0.0000,0.000000,0.000291,0.9786,0,1004
5901,1.6251,0.0000,0.000000,0.000291,0.9798,0,1012
5951,1.6340,0.0000,0.000000,0.000291,0.9777,0,1021
6001,1.6324,0.0000,0.000000,0.000291,0.9784,0,1029
6051,1.5690,0.0000,0.000000,0.000291,0.9772,0,1038
6101,1.6401,0.0000,0.000000,0.000291,0.9806,0,1046
6151,1.6376,0.0000,0.000000,0.000290,0.9791,0,1055
6201,1.6577,0.0000,0.000000,0.000290,0.9778,0,1064
6251,1.6871,0.0000,0.000000,0.000290,0.9763,0,1072
6301,1.5704,0.0000,0.000000,0.000290,0.9795,0,1081
6351,1.6280,0.0000,0.000000,0.000290,0.9773,0,1089
6401,1.6628,0.0000,0.000000,0.000290,0.9781,0,1098
6451,1.5790,0.0000,0.000000,0.000289,0.9784,0,1106
6501,1.5897,0.0000,0.000000,0.000289,0.9782,0,1115
6551,1.5689,0.0000,0.000000,0.000289,0.9784,0,1124
6601,1.6010,0.0000,0.000000,0.000289,0.9801,0,1132
6651,1.6413,0.0000,0.000000,0.000289,0.9790,0,1141
6701,1.5695,0.0000,0.000000,0.000289,0.9804,0,1149
6751,1.6194,0.0000,0.000000,0.000288,0.9795,0,1158
6801,1.5769,0.0000,0.000000,0.000288,0.9822,0,1166
6851,1.5263,0.0000,0.000000,0.000288,0.9779,0,1175
6901,1.5424,0.0000,0.000000,0.000288,0.9815,0,1184
6951,1.5619,0.0000,0.000000,0.000288,0.9794,0,1192
7001,1.5560,0.0000,0.000000,0.000287,0.9809,0,1201
7051,1.5481,0.0000,0.000000,0.000287,0.9799,0,1209
7101,1.5356,0.0000,0.000000,0.000287,0.9794,0,1218
7151,1.5889,0.0000,0.000000,0.000287,0.9802,0,1226
7201,1.5233,0.0000,0.000000,0.000287,0.9800,0,1235
7251,1.5397,0.0000,0.000000,0.000286,0.9788,0,1244
7301,1.5527,0.0000,0.000000,0.000286,0.9789,0,1252
7351,1.5734,0.0000,0.000000,0.000286,0.9782,0,1261
7401,1.5698,0.0000,0.000000,0.000286,0.9791,0,1269
7451,1.4942,0.0000,0.000000,0.000286,0.9800,0,1278
7501,1.5175,0.0000,0.000000,0.000285,0.9780,0,1286
7551,1.5750,0.0000,0.000000,0.000285,0.9810,0,1295
7601,1.5062,0.0000,0.000000,0.000285,0.9760,0,1304
7651,1.5351,0.0000,0.000000,0.000285,0.9814,0,1312
7701,1.5434,0.0000,0.000000,0.000285,0.9812,0,1321
7751,1.5489,0.0000,0.000000,0.000284,0.9778,0,1329
7801,1.5436,0.0000,0.000000,0.000284,0.9805,0,1338
7851,1.5497,0.0000,0.000000,0.000284,0.9799,0,1346
7901,1.5457,0.0000,0.000000,0.000284,0.9808,0,1355
7951,1.5222,0.0000,0.000000,0.000284,0.9815,0,1364
8001,1.4726,0.0000,0.000000,0.000283,0.9813,0,1372
8051,1.5114,0.0000,0.000000,0.000283,0.9820,0,1381
8101,1.5118,0.0000,0.000000,0.000283,0.9813,0,1389
8151,1.5299,0.0000,0.000000,0.000283,0.9802,0,1398
8201,1.5185,0.0000,0.000000,0.000282,0.9829,0,1406
8251,1.4709,0.0000,0.000000,0.000282,0.9806,0,1415
8301,1.5165,0.0000,0.000000,0.000282,0.9796,0,1424
8351,1.5395,0.0000,0.000000,0.000282,0.9800,0,1432
8401,1.4820,0.0000,0.000000,0.000282,0.9822,0,1441
8451,1.5309,0.0000,0.000000,0.000281,0.9802,0,1449
8501,1.4748,0.0000,0.000000,0.000281,0.9816,0,1458
8551,1.5593,0.0000,0.000000,0.000281,0.9806,0,1466
8601,1.4959,0.0000,0.000000,0.000281,0.9795,0,1475
8651,1.4925,0.0000,0.000000,0.000280,0.9810,0,1484
8701,1.4849,0.0000,0.000000,0.000280,0.9790,0,1492
8751,1.4248,0.0000,0.000000,0.000280,0.9805,0,1501
8801,1.3952,0.0000,0.000000,0.000280,0.9802,0,1509
8851,1.5203,0.0000,0.000000,0.000279,0.9802,0,1518
8901,1.4518,0.0000,0.000000,0.000279,0.9827,0,1526
8951,1.4204,0.0000,0.000000,0.000279,0.9804,0,1535
9001,1.4677,0.0000,0.000000,0.000279,0.9823,0,1544
9051,1.4691,0.0000,0.000000,0.000278,0.9806,0,1552
9101,1.4375,0.0000,0.000000,0.000278,0.9835,0,1561
9151,1.4261,0.0000,0.000000,0.000278,0.9815,0,1569
9201,1.4400,0.0000,0.000000,0.000278,0.9809,0,1578
9251,1.4755,0.0000,0.000000,0.000277,0.9812,0,1586
9301,1.4660,0.0000,0.000000,0.000277,0.9790,0,1595
9351,1.3986,0.0000,0.000000,0.000277,0.9775,0,1604
9401,1.4006,0.0000,0.000000,0.000277,0.9796,0,1612
9451,1.4609,0.0000,0.000000,0.000276,0.9805,0,1621
9501,1.4747,0.0000,0.000000,0.000276,0.9780,0,1629
9551,1.4535,0.0000,0.000000,0.000276,0.9788,0,1638
9601,1.4972,0.0000,0.000000,0.000276,0.9809,0,1646
9651,1.4618,0.0000,0.000000,0.000275,0.9812,0,1655
9701,1.5233,0.0000,0.000000,0.000275,0.9796,0,1664
9751,1.4436,0.0000,0.000000,0.000275,0.9814,0,1672
9801,1.4592,0.0000,0.000000,0.000275,0.9824,0,1681
9851,1.4978,0.0000,0.000000,0.000274,0.9813,0,1689
9901,1.3297,0.0000,0.000000,0.000274,0.9795,0,1698
9951,1.4167,0.0000,0.000000,0.000274,0.9818,0,1706
10001,1.4462,0.0000,0.000000,0.000274,0.9808,0,1715
10051,1.4535,0.0000,0.000000,0.000273,0.9824,0,1724
10101,1.4118,0.0000,0.000000,0.000273,0.9828,0,1732
10151,1.4127,0.0000,0.000000,0.000273,0.9821,0,1741
10201,1.4335,0.0000,0.000000,0.000272,0.9830,0,1749
10251,1.3778,0.0000,0.000000,0.000272,0.9811,0,1758
10301,1.4501,0.0000,0.000000,0.000272,0.9809,0,1766
10351,1.4417,0.0000,0.000000,0.000272,0.9799,0,1775
10401,1.3783,0.0000,0.000000,0.000271,0.9807,0,1784
10451,1.4100,0.0000,0.000000,0.000271,0.9817,0,1792
10501,1.3889,0.0000,0.000000,0.000271,0.9806,0,1801
10551,1.4009,0.0000,0.000000,0.000271,0.9813,0,1809
10601,1.4048,0.0000,0.000000,0.000270,0.9801,0,1818
10651,1.3354,0.0000,0.000000,0.000270,0.9816,0,1826
10701,1.4103,0.0000,0.000000,0.000270,0.9798,0,1835
10751,1.4322,0.0000,0.000000,0.000269,0.9811,0,1844
10801,1.4043,0.0000,0.000000,0.000269,0.9800,0,1852
10851,1.4156,0.0000,0.000000,0.000269,0.9797,0,1861
10901,1.4635,0.0000,0.000000,0.000268,0.9823,0,1869
10951,1.3759,0.0000,0.000000,0.000268,0.9808,0,1878
11001,1.3962,0.0000,0.000000,0.000268,0.9814,0,1886
11051,1.4171,0.0000,0.000000,0.000268,0.9800,0,1895
11101,1.3911,0.0000,0.000000,0.000267,0.9795,0,1904
11151,1.3938,0.0000,0.000000,0.000267,0.9833,0,1912
11201,1.4298,0.0000,0.000000,0.000267,0.9795,0,1921
11251,1.3291,0.0000,0.000000,0.000266,0.9831,0,1929
11301,1.3422,0.0000,0.000000,0.000266,0.9817,0,1938
11351,1.3829,0.0000,0.000000,0.000266,0.9811,0,1946
11401,1.3561,0.0000,0.000000,0.000266,0.9796,0,1955
11451,1.3598,0.0000,0.000000,0.000265,0.9831,0,1964
11501,1.3762,0.0000,0.000000,0.000265,0.9817,0,1972
11551,1.3722,0.0000,0.000000,0.000265,0.9804,0,1981
11601,1.3799,0.0000,0.000000,0.000264,0.9815,0,1989
11651,1.3277,0.0000,0.000000,0.000264,0.9817,0,1998
11701,1.3454,0.0000,0.000000,0.000264,0.9828,0,2006
11751,1.3345,0.0000,0.000000,0.000263,0.9806,0,2015
11801,1.3708,0.0000,0.000000,0.000263,0.9804,0,2024
11851,1.3543,0.0000,0.000000,0.000263,0.9824,0,2032
11901,1.3908,0.0000,0.000000,0.000262,0.9801,0,2041
11951,1.3811,0.0000,0.000000,0.000262,0.9799,0,2049
12001,1.3623,0.0000,0.000000,0.000262,0.9794,0,2058
12051,1.3817,0.0000,0.000000,0.000261,0.9786,0,2066
12101,1.3777,0.0000,0.000000,0.000261,0.9795,0,2075
12151,1.4296,0.0000,0.000000,0.000261,0.9789,0,2084
12201,1.3730,0.0000,0.000000,0.000261,0.9825,0,2092
12251,1.3174,0.0000,0.000000,0.000260,0.9806,0,2101
12301,1.3579,0.0000,0.000000,0.000260,0.9816,0,2109
12351,1.3850,0.0000,0.000000,0.000260,0.9821,0,2118
12401,1.3884,0.0000,0.000000,0.000259,0.9820,0,2126
12451,1.3501,0.0000,0.000000,0.000259,0.9789,0,2135
12501,1.3154,0.0000,0.000000,0.000259,0.9815,0,2144
12551,1.3245,0.0000,0.000000,0.000258,0.9813,0,2152
12601,1.3567,0.0000,0.000000,0.000258,0.9825,0,2161
12651,1.3334,0.0000,0.000000,0.000258,0.9796,0,2169
12701,1.3407,0.0000,0.000000,0.000257,0.9810,0,2178
12751,1.2972,0.0000,0.000000,0.000257,0.9816,0,2186
12801,1.3362,0.0000,0.000000,0.000257,0.9804,0,2195
12851,1.3027,0.0000,0.000000,0.000256,0.9835,0,2204
12901,1.2914,0.0000,0.000000,0.000256,0.9821,0,2212
12951,1.2980,0.0000,0.000000,0.000256,0.9823,0,2221
13001,1.3066,0.0000,0.000000,0.000255,0.9819,0,2229
13051,1.3410,0.0000,0.000000,0.000255,0.9799,0,2238
13101,1.2583,0.0000,0.000000,0.000255,0.9805,0,2246
13151,1.3289,0.0000,0.000000,0.000254,0.9824,0,2255
13201,1.3103,0.0000,0.000000,0.000254,0.9801,0,2264
13251,1.3071,0.0000,0.000000,0.000254,0.9821,0,2272
13301,1.3365,0.0000,0.000000,0.000253,0.9810,0,2281
13351,1.3025,0.0000,0.000000,0.000253,0.9817,0,2289
13401,1.3115,0.0000,0.000000,0.000252,0.9822,0,2298
13451,1.3091,0.0000,0.000000,0.000252,0.9827,0,2306
13501,1.3252,0.0000,0.000000,0.000252,0.9811,0,2315
13551,1.3043,0.0000,0.000000,0.000251,0.9825,0,2324
13601,1.3289,0.0000,0.000000,0.000251,0.9821,0,2332
13651,1.3100,0.0000,0.000000,0.000251,0.9826,0,2341
13701,1.3457,0.0000,0.000000,0.000250,0.9800,0,2349
13751,1.3008,0.0000,0.000000,0.000250,0.9824,0,2358
13801,1.2621,0.0000,0.000000,0.000250,0.9827,0,2366
13851,1.2931,0.0000,0.000000,0.000249,0.9817,0,2375
13901,1.2777,0.0000,0.000000,0.000249,0.9822,0,2384
13951,1.2602,0.0000,0.000000,0.000249,0.9844,0,2392
14001,1.2780,0.0000,0.000000,0.000248,0.9816,0,2401
14051,1.2910,0.0000,0.000000,0.000248,0.9809,0,2409
14101,1.2490,0.0000,0.000000,0.000248,0.9829,0,2418
14151,1.2844,0.0000,0.000000,0.000247,0.9832,0,2426
14201,1.2429,0.0000,0.000000,0.000247,0.9812,0,2435
14251,1.3048,0.0000,0.000000,0.000246,0.9828,0,2444
14301,1.2134,0.0000,0.000000,0.000246,0.9815,0,2452
14351,1.2747,0.0000,0.000000,0.000246,0.9834,0,2461
14401,1.2818,0.0000,0.000000,0.000245,0.9829,0,2469
14451,1.2218,0.0000,0.000000,0.000245,0.9828,0,2478
14501,1.3031,0.0000,0.000000,0.000245,0.9826,0,2486
14551,1.2873,0.0000,0.000000,0.000244,0.9812,0,2495
14601,1.3064,0.0000,0.000000,0.000244,0.9812,0,2504
14651,1.3500,0.0000,0.000000,0.000243,0.9821,0,2512
14701,1.3005,0.0000,0.000000,0.000243,0.9808,0,2521
14751,1.2273,0.0000,0.000000,0.000243,0.9811,0,2529
14801,1.2545,0.0000,0.000000,0.000242,0.9835,0,2538
14851,1.2535,0.0000,0.000000,0.000242,0.9829,0,2546
14901,1.2267,0.0000,0.000000,0.000242,0.9828,0,2555
14951,1.2693,0.0000,0.000000,0.000241,0.9827,0,2564
15001,1.2713,0.0000,0.000000,0.000241,0.9824,0,2572
15051,1.3590,0.0000,0.000000,0.000240,0.9814,0,2581
15101,1.2547,0.0000,0.000000,0.000240,0.9830,0,2589
15151,1.2287,0.0000,0.000000,0.000240,0.9850,0,2598
15201,1.3170,0.0000,0.000000,0.000239,0.9821,0,2606
15251,1.2665,0.0000,0.000000,0.000239,0.9805,0,2615
15301,1.2311,0.0000,0.000000,0.000239,0.9815,0,2624
15351,1.2791,0.0000,0.000000,0.000238,0.9817,0,2632
15401,1.2917,0.0000,0.000000,0.000238,0.9816,0,2641
15451,1.2444,0.0000,0.000000,0.000237,0.9829,0,2649
15501,1.2495,0.0000,0.000000,0.000237,0.9814,0,2658
15551,1.2472,0.0000,0.000000,0.000237,0.9842,0,2666
15601,1.2616,0.0000,0.000000,0.000236,0.9829,0,2675
15651,1.2641,0.0000,0.000000,0.000236,0.9828,0,2684
15701,1.2573,0.0000,0.000000,0.000235,0.9826,0,2692
15751,1.2608,0.0000,0.000000,0.000235,0.9812,0,2701
15801,1.2479,0.0000,0.000000,0.000235,0.9826,0,2709
15851,1.1649,0.0000,0.000000,0.000234,0.9826,0,2718
15901,1.2736,0.0000,0.000000,0.000234,0.9818,0,2726
15951,1.1698,0.0000,0.000000,0.000233,0.9818,0,2735
16001,1.1884,0.0000,0.000000,0.000233,0.9833,0,2744
16051,1.1891,0.0000,0.000000,0.000233,0.9831,0,2752
16101,1.1941,0.0000,0.000000,0.000232,0.9841,0,2761
16151,1.1832,0.0000,0.000000,0.000232,0.9833,0,2769
16201,1.2063,0.0000,0.000000,0.000231,0.9815,0,2778
16251,1.2595,0.0000,0.000000,0.000231,0.9820,0,2786
16301,1.2666,0.0000,0.000000,0.000231,0.9824,0,2795
16351,1.2104,0.0000,0.000000,0.000230,0.9812,0,2804
16401,1.1924,0.0000,0.000000,0.000230,0.9824,0,2812
16451,1.1866,0.0000,0.000000,0.000229,0.9841,0,2821
16501,1.2467,0.0000,0.000000,0.000229,0.9812,0,2829
16551,1.1952,0.0000,0.000000,0.000229,0.9816,0,2838
16601,1.1834,0.0000,0.000000,0.000228,0.9830,0,2846
16651,1.1937,0.0000,0.000000,0.000228,0.9824,0,2855
16701,1.2343,0.0000,0.000000,0.000227,0.9808,0,2864
16751,1.2526,0.0000,0.000000,0.000227,0.9831,0,2872
16801,1.2964,0.0000,0.000000,0.000227,0.9816,0,2881
16851,1.2180,0.0000,0.000000,0.000226,0.9832,0,2889
16901,1.1533,0.0000,0.000000,0.000226,0.9821,0,2898
16951,1.1971,0.0000,0.000000,0.000225,0.9821,0,2906
17001,1.1726,0.0000,0.000000,0.000225,0.9828,0,2915
17051,1.1739,0.0000,0.000000,0.000225,0.9814,0,2924
17101,1.2047,0.0000,0.000000,0.000224,0.9834,0,2932
17151,1.2346,0.0000,0.000000,0.000224,0.9828,0,2941
17201,1.1915,0.0000,0.000000,0.000223,0.9844,0,2949
17251,1.1727,0.0000,0.000000,0.000223,0.9823,0,2958
17301,1.1895,0.0000,0.000000,0.000223,0.9822,0,2966
17351,1.1633,0.0000,0.000000,0.000222,0.9818,0,2975
17401,1.2098,0.0000,0.000000,0.000222,0.9823,0,2984
17451,1.1290,0.0000,0.000000,0.000221,0.9835,0,2992
17501,1.1686,0.0000,0.000000,0.000221,0.9822,0,3001
17551,1.1383,0.0000,0.000000,0.000220,0.9832,0,3009
17601,1.1652,0.0000,0.000000,0.000220,0.9829,0,3018
17651,1.1787,0.0000,0.000000,0.000220,0.9840,0,3026
17701,1.1996,0.0000,0.000000,0.000219,0.9816,0,3035
17751,1.2128,0.0000,0.000000,0.000219,0.9824,0,3044
17801,1.1787,0.0000,0.000000,0.000218,0.9828,0,3052
17851,1.1929,0.0000,0.000000,0.000218,0.9825,0,3061
17901,1.2601,0.0000,0.000000,0.000217,0.9818,0,3069
17951,1.1614,0.0000,0.000000,0.000217,0.9819,0,3078
18001,1.1742,0.0000,0.000000,0.000217,0.9828,0,3086
18051,1.2118,0.0000,0.000000,0.000216,0.9835,0,3095
18101,1.1385,0.0000,0.000000,0.000216,0.9847,0,3104
18151,1.1275,0.0000,0.000000,0.000215,0.9848,0,3112
18201,1.1964,0.0000,0.000000,0.000215,0.9821,0,3121
18251,1.1488,0.0000,0.000000,0.000214,0.9840,0,3129
18301,1.1790,0.0000,0.000000,0.000214,0.9834,0,3138
18351,1.1128,0.0000,0.000000,0.000214,0.9825,0,3147
18401,1.1498,0.0000,0.000000,0.000213,0.9833,0,3155
18451,1.1285,0.0000,0.000000,0.000213,0.9819,0,3164
18501,1.1703,0.0000,0.000000,0.000212,0.9824,0,3172
18551,1.1546,0.0000,0.000000,0.000212,0.9833,0,3181
18601,1.1962,0.0000,0.000000,0.000211,0.9825,0,3189
18651,1.1418,0.0000,0.000000,0.000211,0.9834,0,3198
18701,1.1027,0.0000,0.000000,0.000211,0.9829,0,3207
18751,1.1986,0.0000,0.000000,0.000210,0.9826,0,3215
18801,1.1254,0.0000,0.000000,0.000210,0.9841,0,3224
18851,1.1216,0.0000,0.000000,0.000209,0.9831,0,3232
18901,1.1321,0.0000,0.000000,0.000209,0.9842,0,3241
18951,1.1593,0.0000,0.000000,0.000208,0.9843,0,3249
19001,1.1399,0.0000,0.000000,0.000208,0.9817,0,3258
19051,1.1611,0.0000,0.000000,0.000208,0.9844,0,3267
19101,1.1080,0.0000,0.000000,0.000207,0.9811,0,3275
19151,1.1866,0.0000,0.000000,0.000207,0.9814,0,3284
19201,1.1614,0.0000,0.000000,0.000206,0.9831,0,3292
19251,1.1533,0.0000,0.000000,0.000206,0.9828,0,3301
19301,1.1780,0.0000,0.000000,0.000205,0.9830,0,3309
19351,1.1355,0.0000,0.000000,0.000205,0.9832,0,3318
19401,1.1834,0.0000,0.000000,0.000204,0.9812,0,3327
19451,1.1239,0.0000,0.000000,0.000204,0.9825,0,3335
19501,1.1475,0.0000,0.000000,0.000204,0.9827,0,3344
19551,1.1574,0.0000,0.000000,0.000203,0.9837,0,3352
19601,1.1745,0.0000,0.000000,0.000203,0.9839,0,3361
19651,1.1119,0.0000,0.000000,0.000202,0.9830,0,3369
19701,1.1300,0.0000,0.000000,0.000202,0.9827,0,3378
19751,1.1409,0.0000,0.000000,0.000201,0.9836,0,3387
19801,1.1159,0.0000,0.000000,0.000201,0.9823,0,3395
19851,1.1323,0.0000,0.000000,0.000200,0.9837,0,3404
19901,1.1991,0.0000,0.000000,0.000200,0.9848,0,3412
19951,1.1128,0.0000,0.000000,0.000200,0.9826,0,3421
20001,1.1225,0.0000,0.000000,0.000199,0.9848,0,3429
20051,1.0941,0.0000,0.000000,0.000199,0.9842,0,3438
20101,1.1214,0.0000,0.000000,0.000198,0.9836,0,3447
20151,1.1437,0.0000,0.000000,0.000198,0.9822,0,3455
20201,1.1097,0.0000,0.000000,0.000197,0.9846,0,3464
20251,1.1711,0.0000,0.000000,0.000197,0.9823,0,3472
20301,1.1197,0.0000,0.000000,0.000196,0.9839,0,3481
20351,1.1136,0.0000,0.000000,0.000196,0.9839,0,3489
20401,1.0915,0.0000,0.000000,0.000195,0.9835,0,3498
20451,1.1234,0.0000,0.000000,0.000195,0.9825,0,3507
20501,1.0887,0.0000,0.000000,0.000195,0.9848,0,3515
20551,1.1401,0.0000,0.000000,0.000194,0.9838,0,3524
20601,1.1029,0.0000,0.000000,0.000194,0.9838,0,3532
20651,1.0969,0.0000,0.000000,0.000193,0.9838,0,3541
20701,1.1084,0.0000,0.000000,0.000193,0.9823,0,3549
20751,1.0571,0.0000,0.000000,0.000192,0.9852,0,3558
20801,1.0717,0.0000,0.000000,0.000192,0.9844,0,3567
20851,1.0839,0.0000,0.000000,0.000191,0.9848,0,3575
20901,1.1132,0.0000,0.000000,0.000191,0.9847,0,3584
20951,1.1113,0.0000,0.000000,0.000190,0.9837,0,3592
21001,1.0589,0.0000,0.000000,0.000190,0.9850,0,3601
21051,1.0640,0.0000,0.000000,0.000190,0.9845,0,3609
21101,1.1435,0.0000,0.000000,0.000189,0.9833,0,3618
21151,1.1183,0.0000,0.000000,0.000189,0.9833,0,3627
21201,1.0972,0.0000,0.000000,0.000188,0.9841,0,3635
