step,lang_loss,tri_loss,sub_loss,lr,entropy,dead_bits,elapsed_s
9501,1.4779,0.0000,0.000000,0.000276,0.9776,0,1628
9551,1.4478,0.0000,0.000000,0.000276,0.9779,0,1636
9601,1.4194,0.0000,0.000000,0.000276,0.9794,0,1645
9651,1.3712,0.0000,0.000000,0.000275,0.9773,0,1653
9701,1.4366,0.0000,0.000000,0.000275,0.9786,0,1662
9751,1.4746,0.0000,0.000000,0.000275,0.9759,0,1670
9801,1.4108,0.0000,0.000000,0.000275,0.9767,0,1679
9851,1.4596,0.0000,0.000000,0.000274,0.9795,0,1688
9901,1.4365,0.0000,0.000000,0.000274,0.9787,0,1696
9951,1.4567,0.0000,0.000000,0.000274,0.9768,0,1705
10001,1.3615,0.0000,0.000000,0.000274,0.9810,0,1713
10051,1.4485,0.0000,0.000000,0.000273,0.9774,0,1722
10101,1.4042,0.0000,0.000000,0.000273,0.9781,0,1730
10151,1.4209,0.0000,0.000000,0.000273,0.9777,0,1739
10201,1.4587,0.0000,0.000000,0.000272,0.9779,0,1748
10251,1.3520,0.0000,0.000000,0.000272,0.9788,0,1756
10301,1.3850,0.0000,0.000000,0.000272,0.9786,0,1765
10351,1.4826,0.0000,0.000000,0.000272,0.9765,0,1773
10401,1.3878,0.0000,0.000000,0.000271,0.9768,0,1782
10451,1.3526,0.0000,0.000000,0.000271,0.9767,0,1790
10501,1.4241,0.0000,0.000000,0.000271,0.9786,0,1799
10551,1.4492,0.0000,0.000000,0.000271,0.9759,0,1807
10601,1.4396,0.0000,0.000000,0.000270,0.9798,0,1816
10651,1.4672,0.0000,0.000000,0.000270,0.9756,0,1825
10701,1.3933,0.0000,0.000000,0.000270,0.9760,0,1833
10751,1.3900,0.0000,0.000000,0.000269,0.9785,0,1842
10801,1.4068,0.0000,0.000000,0.000269,0.9775,0,1850
10851,1.4203,0.0000,0.000000,0.000269,0.9798,0,1859
10901,1.4403,0.0000,0.000000,0.000268,0.9786,0,1867
10951,1.4121,0.0000,0.000000,0.000268,0.9789,0,1876
11001,1.3407,0.0000,0.000000,0.000268,0.9807,0,1885
11051,1.3273,0.0000,0.000000,0.000268,0.9784,0,1893
11101,1.3556,0.0000,0.000000,0.000267,0.9784,0,1902
11151,1.3405,0.0000,0.000000,0.000267,0.9783,0,1910
11201,1.3953,0.0000,0.000000,0.000267,0.9804,0,1919
11251,1.3553,0.0000,0.000000,0.000266,0.9783,0,1927
11301,1.3592,0.0000,0.000000,0.000266,0.9788,0,1936
11351,1.3669,0.0000,0.000000,0.000266,0.9776,0,1945
11401,1.4497,0.0000,0.000000,0.000266,0.9791,0,1953
11451,1.3945,0.0000,0.000000,0.000265,0.9767,0,1962
11501,1.3697,0.0000,0.000000,0.000265,0.9779,0,1970
11551,1.3646,0.0000,0.000000,0.000265,0.9766,0,1979
11601,1.3709,0.0000,0.000000,0.000264,0.9782,0,1987
11651,1.3462,0.0000,0.000000,0.000264,0.9771,0,1996
11701,1.3161,0.0000,0.000000,0.000264,0.9781,0,2004
11751,1.2936,0.0000,0.000000,0.000263,0.9786,0,2013
11801,1.3792,0.0000,0.000000,0.000263,0.9800,0,2022
11851,1.3715,0.0000,0.000000,0.000263,0.9758,0,2030
11901,1.3760,0.0000,0.000000,0.000262,0.9771,0,2039
11951,1.3662,0.0000,0.000000,0.000262,0.9766,0,2047
12001,1.4159,0.0000,0.000000,0.000262,0.9774,0,2056
12051,1.3137,0.0000,0.000000,0.000261,0.9797,0,2064
12101,1.3728,0.0000,0.000000,0.000261,0.9784,0,2073
12151,1.3521,0.0000,0.000000,0.000261,0.9769,0,2082
12201,1.3433,0.0000,0.000000,0.000261,0.9778,0,2090
12251,1.3617,0.0000,0.000000,0.000260,0.9798,0,2099
12301,1.3563,0.0000,0.000000,0.000260,0.9776,0,2107
12351,1.2774,0.0000,0.000000,0.000260,0.9796,0,2116
12401,1.3681,0.0000,0.000000,0.000259,0.9781,0,2124
12451,1.3250,0.0000,0.000000,0.000259,0.9816,0,2133
12501,1.3244,0.0000,0.000000,0.000259,0.9780,0,2142
12551,1.3315,0.0000,0.000000,0.000258,0.9784,0,2150
12601,1.3520,0.0000,0.000000,0.000258,0.9785,0,2159
12651,1.3106,0.0000,0.000000,0.000258,0.9769,0,2167
12701,1.3019,0.0000,0.000000,0.000257,0.9791,0,2176
12751,1.3482,0.0000,0.000000,0.000257,0.9790,0,2184
12801,1.3407,0.0000,0.000000,0.000257,0.9764,0,2193
12851,1.2858,0.0000,0.000000,0.000256,0.9792,0,2201
12901,1.3295,0.0000,0.000000,0.000256,0.9785,0,2210
12951,1.3058,0.0000,0.000000,0.000256,0.9800,0,2219
13001,1.3182,0.0000,0.000000,0.000255,0.9796,0,2227
13051,1.2976,0.0000,0.000000,0.000255,0.9788,0,2236
13101,1.2951,0.0000,0.000000,0.000255,0.9780,0,2244
13151,1.3645,0.0000,0.000000,0.000254,0.9781,0,2253
13201,1.3146,0.0000,0.000000,0.000254,0.9791,0,2261
13251,1.2940,0.0000,0.000000,0.000254,0.9787,0,2270
13301,1.3516,0.0000,0.000000,0.000253,0.9785,0,2279
13351,1.3187,0.0000,0.000000,0.000253,0.9790,0,2287
13401,1.2774,0.0000,0.000000,0.000252,0.9813,0,2296
13451,1.3350,0.0000,0.000000,0.000252,0.9780,0,2304
13501,1.2862,0.0000,0.000000,0.000252,0.9796,0,2313
13551,1.2753,0.0000,0.000000,0.000251,0.9775,0,2321
13601,1.3570,0.0000,0.000000,0.000251,0.9805,0,2330
13651,1.3171,0.0000,0.000000,0.000251,0.9744,0,2338
13701,1.2418,0.0000,0.000000,0.000250,0.9790,0,2347
13751,1.3033,0.0000,0.000000,0.000250,0.9797,0,2356
13801,1.2840,0.0000,0.000000,0.000250,0.9768,0,2364
13851,1.2644,0.0000,0.000000,0.000249,0.9783,0,2373
13901,1.3125,0.0000,0.000000,0.000249,0.9791,0,2381
13951,1.3013,0.0000,0.000000,0.000249,0.9792,0,2390
14001,1.3155,0.0000,0.000000,0.000248,0.9788,0,2398
14051,1.2578,0.0000,0.000000,0.000248,0.9800,0,2407
14101,1.2697,0.0000,0.000000,0.000248,0.9807,0,2416
14151,1.2705,0.0000,0.000000,0.000247,0.9763,0,2424
14201,1.2976,0.0000,0.000000,0.000247,0.9784,0,2433
14251,1.3156,0.0000,0.000000,0.000246,0.9783,0,2441
14301,1.3570,0.0000,0.000000,0.000246,0.9793,0,2450
14351,1.2784,0.0000,0.000000,0.000246,0.9793,0,2458
14401,1.2640,0.0000,0.000000,0.000245,0.9776,0,2467
14451,1.2936,0.0000,0.000000,0.000245,0.9788,0,2475
14501,1.2630,0.0000,0.000000,0.000245,0.9787,0,2484
14551,1.2289,0.0000,0.000000,0.000244,0.9818,0,2493
14601,1.2314,0.0000,0.000000,0.000244,0.9794,0,2501
14651,1.2405,0.0000,0.000000,0.000243,0.9779,0,2510
14701,1.2756,0.0000,0.000000,0.000243,0.9786,0,2518
14751,1.2967,0.0000,0.000000,0.000243,0.9781,0,2527
14801,1.2927,0.0000,0.000000,0.000242,0.9766,0,2535
14851,1.2754,0.0000,0.000000,0.000242,0.9793,0,2544
14901,1.2465,0.0000,0.000000,0.000242,0.9774,0,2553
14951,1.2736,0.0000,0.000000,0.000241,0.9790,0,2561
15001,1.2705,0.0000,0.000000,0.000241,0.9775,0,2570
15051,1.2793,0.0000,0.000000,0.000240,0.9793,0,2578
15101,1.1820,0.0000,0.000000,0.000240,0.9792,0,2587
15151,1.2527,0.0000,0.000000,0.000240,0.9795,0,2595
15201,1.2454,0.0000,0.000000,0.000239,0.9798,0,2604
15251,1.2331,0.0000,0.000000,0.000239,0.9790,0,2613
15301,1.2507,0.0000,0.000000,0.000239,0.9803,0,2621
15351,1.2314,0.0000,0.000000,0.000238,0.9782,0,2630
15401,1.2480,0.0000,0.000000,0.000238,0.9788,0,2638
15451,1.2388,0.0000,0.000000,0.000237,0.9788,0,2647
15501,1.2675,0.0000,0.000000,0.000237,0.9794,0,2655
15551,1.2940,0.0000,0.000000,0.000237,0.9767,0,2664
15601,1.2236,0.0000,0.000000,0.000236,0.9771,0,2672
15651,1.2258,0.0000,0.000000,0.000236,0.9810,0,2681
15701,1.2605,0.0000,0.000000,0.000235,0.9772,0,2690
15751,1.2570,0.0000,0.000000,0.000235,0.9791,0,2698
15801,1.1862,0.0000,0.000000,0.000235,0.9808,0,2707
15851,1.1912,0.0000,0.000000,0.000234,0.9789,0,2715
15901,1.2946,0.0000,0.000000,0.000234,0.9787,0,2724
15951,1.1901,0.0000,0.000000,0.000233,0.9795,0,2732
16001,1.2628,0.0000,0.000000,0.000233,0.9790,0,2741
16051,1.2236,0.0000,0.000000,0.000233,0.9794,0,2750
16101,1.2174,0.0000,0.000000,0.000232,0.9793,0,2758
16151,1.2081,0.0000,0.000000,0.000232,0.9802,0,2767
16201,1.1981,0.0000,0.000000,0.000231,0.9788,0,2775
16251,1.2327,0.0000,0.000000,0.000231,0.9804,0,2784
16301,1.2240,0.0000,0.000000,0.000231,0.9793,0,2792
16351,1.1758,0.0000,0.000000,0.000230,0.9796,0,2801
16401,1.1851,0.0000,0.000000,0.000230,0.9799,0,2809
16451,1.2143,0.0000,0.000000,0.000229,0.9777,0,2818
16501,1.1718,0.0000,0.000000,0.000229,0.9777,0,2827
16551,1.2132,0.0000,0.000000,0.000229,0.9776,0,2835
16601,1.1876,0.0000,0.000000,0.000228,0.9795,0,2844
16651,1.2083,0.0000,0.000000,0.000228,0.9792,0,2852
16701,1.1848,0.0000,0.000000,0.000227,0.9794,0,2861
16751,1.1796,0.0000,0.000000,0.000227,0.9779,0,2869
16801,1.1719,0.0000,0.000000,0.000227,0.9793,0,2878
16851,1.2102,0.0000,0.000000,0.000226,0.9784,0,2887
16901,1.1810,0.0000,0.000000,0.000226,0.9801,0,2895
16951,1.1273,0.0000,0.000000,0.000225,0.9789,0,2904
17001,1.1514,0.0000,0.000000,0.000225,0.9803,0,2912
17051,1.1709,0.0000,0.000000,0.000225,0.9789,0,2921
17101,1.2424,0.0000,0.000000,0.000224,0.9780,0,2929
17151,1.1807,0.0000,0.000000,0.000224,0.9820,0,2938
17201,1.2541,0.0000,0.000000,0.000223,0.9794,0,2946
17251,1.1711,0.0000,0.000000,0.000223,0.9785,0,2955
17301,1.2571,0.0000,0.000000,0.000223,0.9796,0,2964
17351,1.1839,0.0000,0.000000,0.000222,0.9806,0,2972
17401,1.1908,0.0000,0.000000,0.000222,0.9796,0,2981
17451,1.1522,0.0000,0.000000,0.000221,0.9793,0,2989
17501,1.2504,0.0000,0.000000,0.000221,0.9805,0,2998
17551,1.2058,0.0000,0.000000,0.000220,0.9800,0,3006
17601,1.2375,0.0000,0.000000,0.000220,0.9801,0,3015
17651,1.1806,0.0000,0.000000,0.000220,0.9789,0,3024
17701,1.1963,0.0000,0.000000,0.000219,0.9793,0,3032
17751,1.1407,0.0000,0.000000,0.000219,0.9795,0,3041
17801,1.1574,0.0000,0.000000,0.000218,0.9798,0,3049
17851,1.1628,0.0000,0.000000,0.000218,0.9791,0,3058
17901,1.1758,0.0000,0.000000,0.000217,0.9799,0,3066
17951,1.2265,0.0000,0.000000,0.000217,0.9798,0,3075
18001,1.1977,0.0000,0.000000,0.000217,0.9802,0,3083
18051,1.2232,0.0000,0.000000,0.000216,0.9795,0,3092
18101,1.1259,0.0000,0.000000,0.000216,0.9813,0,3101
18151,1.1632,0.0000,0.000000,0.000215,0.9808,0,3109
18201,1.1555,0.0000,0.000000,0.000215,0.9788,0,3118
18251,1.2032,0.0000,0.000000,0.000214,0.9798,0,3126
18301,1.1535,0.0000,0.000000,0.000214,0.9813,0,3135
18351,1.1663,0.0000,0.000000,0.000214,0.9790,0,3143
18401,1.1749,0.0000,0.000000,0.000213,0.9790,0,3152
18451,1.1198,0.0000,0.000000,0.000213,0.9805,0,3161
18501,1.2192,0.0000,0.000000,0.000212,0.9794,0,3169
18551,1.1559,0.0000,0.000000,0.000212,0.9793,0,3178
18601,1.1879,0.0000,0.000000,0.000211,0.9793,0,3186
18651,1.1078,0.0000,0.000000,0.000211,0.9802,0,3195
18701,1.1098,0.0000,0.000000,0.000211,0.9827,0,3203
18751,1.1168,0.0000,0.000000,0.000210,0.9827,0,3212
18801,1.1180,0.0000,0.000000,0.000210,0.9809,0,3220
18851,1.1938,0.0000,0.000000,0.000209,0.9790,0,3229
18901,1.1778,0.0000,0.000000,0.000209,0.9799,0,3238
18951,1.1101,0.0000,0.000000,0.000208,0.9798,0,3246
19001,1.1657,0.0000,0.000000,0.000208,0.9804,0,3255
19051,1.1808,0.0000,0.000000,0.000208,0.9824,0,3263
19101,1.1147,0.0000,0.000000,0.000207,0.9801,0,3272
19151,1.1584,0.0000,0.000000,0.000207,0.9801,0,3280
19201,1.1253,0.0000,0.000000,0.000206,0.9797,0,3289
19251,1.1418,0.0000,0.000000,0.000206,0.9791,0,3298
19301,1.1666,0.0000,0.000000,0.000205,0.9802,0,3306
19351,1.1446,0.0000,0.000000,0.000205,0.9771,0,3315
19401,1.1484,0.0000,0.000000,0.000204,0.9806,0,3323
19451,1.1065,0.0000,0.000000,0.000204,0.9825,0,3332
19501,1.1772,0.0000,0.000000,0.000204,0.9798,0,3340
19551,1.1426,0.0000,0.000000,0.000203,0.9791,0,3349
19601,1.1395,0.0000,0.000000,0.000203,0.9816,0,3358
19651,1.1555,0.0000,0.000000,0.000202,0.9784,0,3366
19701,1.1487,0.0000,0.000000,0.000202,0.9796,0,3375
19751,1.1691,0.0000,0.000000,0.000201,0.9800,0,3383
19801,1.1844,0.0000,0.000000,0.000201,0.9792,0,3392
19851,1.1663,0.0000,0.000000,0.000200,0.9776,0,3400
19901,1.1189,0.0000,0.000000,0.000200,0.9810,0,3409
19951,1.1650,0.0000,0.000000,0.000200,0.9811,0,3417
20001,1.1225,0.0000,0.000000,0.000199,0.9803,0,3426
20051,1.1517,0.0000,0.000000,0.000199,0.9803,0,3435
20101,1.0993,0.0000,0.000000,0.000198,0.9816,0,3443
20151,1.0993,0.0000,0.000000,0.000198,0.9811,0,3452
20201,1.1004,0.0000,0.000000,0.000197,0.9813,0,3460
20251,1.1293,0.0000,0.000000,0.000197,0.9808,0,3469
20301,1.1665,0.0000,0.000000,0.000196,0.9831,0,3477
20351,1.1492,0.0000,0.000000,0.000196,0.9805,0,3486
20401,1.1333,0.0000,0.000000,0.000195,0.9803,0,3495
20451,1.1024,0.0000,0.000000,0.000195,0.9811,0,3503
20501,1.1135,0.0000,0.000000,0.000195,0.9802,0,3512
20551,1.0929,0.0000,0.000000,0.000194,0.9808,0,3520
20601,1.0844,0.0000,0.000000,0.000194,0.9828,0,3529
20651,1.0743,0.0000,0.000000,0.000193,0.9828,0,3537
20701,1.0883,0.0000,0.000000,0.000193,0.9810,0,3546
20751,1.0853,0.0000,0.000000,0.000192,0.9798,0,3554
20801,1.0831,0.0000,0.000000,0.000192,0.9803,0,3563
20851,1.1045,0.0000,0.000000,0.000191,0.9811,0,3572
20901,1.1026,0.0000,0.000000,0.000191,0.9797,0,3580
20951,1.1243,0.0000,0.000000,0.000190,0.9804,0,3589
21001,1.0917,0.0000,0.000000,0.000190,0.9817,0,3597
21051,1.0572,0.0000,0.000000,0.000190,0.9820,0,3606
21101,1.1233,0.0000,0.000000,0.000189,0.9809,0,3614
21151,1.0613,0.0000,0.000000,0.000189,0.9809,0,3623
21201,1.0907,0.0000,0.000000,0.000188,0.9803,0,3632
